"","id","label"
"1",1,"T Reimer"
"2",2,"U Hoffrage"
"3",3,"J Tenenbaum"
"4",4,"S Niyogi"
"5",5,"I Ash"
"6",6,"T Nokes"
"7",7,"K Cho"
"8",8,"C Schunn"
"9",9,"Y Rogers"
"10",10,"H Brignull"
"11",11,"F Missier"
"12",12,"D Fum"
"13",13,"H Branigan"
"14",14,"J McLean"
"15",15,"H Reeve"
"16",16,"A Bloomfield"
"17",17,"L Rips"
"18",18,"A Hornof"
"19",19,"T Halverson"
"20",20,"T Honkela"
"21",21,"T Knuuttila"
"22",22,"N Stewart"
"23",23,"N Chater"
"24",24,"X Hu"
"25",25,"Z Cai"
"26",26,"D Franceschetti"
"27",27,"P Penumatsa"
"28",28,"A Graesser"
"29",29,"M Louwerse"
"30",30,"D McNamara"
"31",31,"H Group"
"32",32,"S Scott"
"33",33,"S Chin-Parker"
"34",34,"B Ross"
"35",35,"L Frey"
"36",36,"D Fisher"
"37",37,"S Siler"
"38",38,"K VanLehn"
"39",39,"C Oshima"
"40",40,"A Shimojima"
"41",41,"S Gelaes"
"42",42,"A Detiffe"
"43",43,"J Thibaut"
"44",44,"H Yoshida"
"45",45,"L Smith"
"46",46,"B Hemforth"
"47",47,"L Konieczny"
"48",48,"K Kim"
"49",49,"A Markman"
"50",50,"S Elzer"
"51",51,"N Green"
"52",52,"S Carberry"
"53",53,"J Snedeker"
"54",54,"P Li"
"55",55,"S Yuan"
"56",56,"B Martin"
"57",57,"B Tversky"
"58",58,"C Kemp"
"59",59,"D Salvucci"
"60",60,"T Siedlecki"
"61",61,"A Petrov"
"62",62,"N Taatgen"
"63",63,"M Dijkstra"
"64",64,"B Bergen"
"65",65,"S Narayan"
"66",66,"J Feldman"
"67",67,"P Cheng"
"68",68,"D Sobel"
"69",69,"T Kushnir"
"70",70,"S Sloman"
"71",71,"F Keller"
"72",72,"M Corley"
"73",73,"R Hartsuiker"
"74",74,"L Karlsson"
"75",75,"P Juslin"
"76",76,"H Olsson"
"77",77,"B Burns"
"78",78,"M Wieth"
"79",79,"X Xu"
"80",80,"K Wiemer-Hastings"
"81",81,"M Harrington"
"82",82,"S Dennis"
"83",83,"A diSessa"
"84",84,"N Gillespie"
"85",85,"J Esterly"
"86",86,"M Mayberry"
"87",87,"R Miikkulaainen"
"88",88,"A Olsson"
"89",89,"M Mermillod"
"90",90,"R French"
"91",91,"P Quin"
"92",92,"D Mareschal"
"93",93,"T Murray"
"94",94,"J Locke"
"95",95,"M Suret"
"96",96,"I McLaren"
"97",97,"P Paritosh"
"98",98,"K Forbus"
"99",99,"A Robinson"
"100",100,"C Hertzog"
"101",101,"R Farivar"
"102",102,"A Chaudhuri"
"103",103,"N Chang"
"104",104,"K Koedinger"
"105",105,"M Lovett"
"106",106,"P Maglio"
"107",107,"E Kandogan"
"108",108,"E Haber"
"109",109,"F Anggoro"
"110",110,"D Gentner"
"111",111,"Y Yang"
"112",112,"S Bringsjord"
"113",113,"D Davidson"
"114",114,"K Bock"
"115",115,"D Irwin"
"116",116,"P Johnson-Laird"
"117",117,"M Mozer"
"118",118,"M Colagrosso"
"119",119,"D Huber"
"120",120,"A Welham"
"121",121,"M Schnadt"
"122",122,"A Wills"
"123",123,"W Phillips"
"124",124,"L Boroditsky"
"125",125,"J Queseda"
"126",126,"W Kintsch"
"127",127,"E Gomez"
"128",128,"C Andersen"
"129",129,"A Gill"
"130",130,"J Oberlander"
"131",131,"M Scheutz"
"132",132,"K Eberhard"
"133",133,"K Targowski"
"134",134,"K Oberauer"
"135",135,"O Wilhelm"
"136",136,"K Malone"
"137",137,"E Davelaar"
"138",138,"M Usher"
"139",139,"D Devnich"
"140",140,"G Stevens"
"141",141,"J Hummel"
"142",142,"T Susi"
"143",143,"J Lindblom"
"144",144,"T Ziemke"
"145",145,"U Hasson"
"146",146,"C Jaynes"
"147",147,"R Golden"
"148",148,"N Nersessian"
"149",149,"E Kurz-Milcke"
"150",150,"W Newstetter"
"151",151,"J Davies"
"152",152,"C Bearman"
"153",153,"T Ormerod"
"154",154,"L Ball"
"155",155,"J Heiser"
"156",156,"M Agrawala"
"157",157,"P Hanrahan"
"158",158,"M Byrne"
"159",159,"M Gale"
"160",160,"S Haywood"
"161",161,"M Pickering"
"162",162,"J Choplin"
"163",163,"G Logan"
"164",164,"H Ji"
"165",165,"S Ploux"
"166",166,"N Sebanz"
"167",167,"G Knoblich"
"168",168,"W Prinz"
"169",169,"P Tibbetts"
"170",170,"T Bosse"
"171",171,"M Delfos"
"172",172,"C Jonker"
"173",173,"J Treur"
"174",174,"R Ratwani"
"175",175,"J Trafton"
"176",176,"D Boehm-Davis"
"177",177,"P Monaghan"
"178",178,"N Charter"
"179",179,"M Christiansen"
"180",180,"A Weidenfeld"
"181",181,"M Ramscar"
"182",182,"I Pearson"
"183",183,"S Ali"
"184",184,"M Dowman"
"185",185,"E Steingold"
"186",186,"E Spelke"
"187",187,"A Kittredge"
"188",188,"Z Solan"
"189",189,"D Horn"
"190",190,"E Ruppin"
"191",191,"S Edelman"
"192",192,"B Rehder"
"193",193,"A Hoffman"
"194",194,"Y Sakamoto"
"195",195,"B Love"
"196",196,"D Navarro"
"197",197,"I Myung"
"198",198,"M Pitt"
"199",199,"W Kim"
"200",200,"S Beller"
"201",201,"L Connell"
"202",202,"M Keane"
"203",203,"S Inamdar"
"204",204,"M Pomplun"
"205",205,"D Cousineau"
"206",206,"P Fitzpatrick"
"207",207,"E Balcetis"
"208",208,"R Dale"
"209",209,"R Vick"
"210",210,"M rosby"
"211",211,"B Auernheimer"
"212",212,"C Robinson"
"213",213,"V Sloutsky"
"214",214,"I Vlaev"
"215",215,"P Knoeferle"
"216",216,"M Crocker"
"217",217,"C Scheepers"
"218",218,"K Scheiter"
"219",219,"P Gerjets"
"220",220,"E Tomida"
"221",221,"S Maruno"
"222",222,"C Conway"
"223",223,"M Ellefson"
"224",224,"P Dominey"
"225",225,"J Jameson"
"226",226,"C Stilwell"
"227",227,"C Castelfranchi"
"228",228,"F Giardini"
"229",229,"E Lorini"
"230",230,"L Tummolini"
"231",231,"A Gordon"
"232",232,"A Nair"
"233",233,"C Yu"
"234",234,"D Ballard"
"235",235,"R Aslin"
"236",236,"D Casasanto"
"237",237,"L Magnani"
"238",238,"R Dossena"
"239",239,"A Bender"
"240",240,"M Wenger"
"241",241,"A Copeland"
"242",242,"M Suwa"
"243",243,"I Umata"
"244",244,"Y Katagiri"
"245",245,"N Swoboda"
"246",246,"T Fukaya"
"247",247,"T Yamauchi"
"248",248,"F Bosco"
"249",249,"M Bucciarelli"
"250",250,"B Bara"
"251",251,"D Race"
"252",252,"M MacDonald"
"253",253,"C Lebiere"
"254",254,"R Gray"
"255",255,"R West"
"256",256,"G Lupyan"
"257",257,"J McClelland"
"258",258,"N Fay"
"259",259,"S Garrod"
"260",260,"J Lee"
"261",261,"L Gabora"
"262",262,"M Gonitzke"
"263",263,"M Schlesinger"
"264",264,"M Young"
"265",265,"A Gopnik"
"266",266,"L Schulz"
"267",267,"D Danks"
"268",268,"Z Estes"
"269",269,"R Alix-Gaudreau"
"270",270,"R Seabrook"
"271",271,"Z Dienes"
"272",272,"U Cress"
"273",273,"D Liu"
"274",274,"E Hannon"
"275",275,"S Trehub"
"276",276,"T Ioerger"
"277",277,"J Sims"
"278",278,"R Volz"
"279",279,"J Workman"
"280",280,"W Shebilske"
"281",281,"A Fisher"
"282",282,"A Patalano"
"283",283,"R Leech"
"284",284,"R Cooper"
"285",285,"R Revlin"
"286",286,"D Calvillo"
"287",287,"P Mautone"
"288",288,"C Wendelken"
"289",289,"L Shastri"
"290",290,"R Sun"
"291",291,"X Zhang"
"292",292,"I Blanchette"
"293",293,"A Richards"
"294",294,"J Yan"
"295",295,"T Matlock"
"296",296,"N Braisby"
"297",297,"G Jackson"
"298",298,"E Matthews"
"299",299,"H Mitchell"
"300",300,"A Olney"
"301",301,"M Ventura"
"302",302,"P Chipman"
"303",303,"N Person"
"304",304,"G Group"
"305",305,"M Nielsen"
"306",306,"M Jodlowski"
"307",307,"S Doane"
"308",308,"C Haught"
"309",309,"N Witthoft"
"310",310,"J Winawer"
"311",311,"L Wu"
"312",312,"M Frank"
"313",313,"A Wade"
"314",314,"T Griffiths"
"315",315,"M Amoretti"
"316",316,"B Guimberteau"
"317",317,"L Webber"
"318",318,"A Feeney"
"319",319,"L Wagner"
"320",320,"P Healey"
"321",321,"M Purver"
"322",322,"J King"
"323",323,"J Ginzburg"
"324",324,"G Mills"
"325",325,"A Stocco"
"326",326,"J Marsh"
"327",327,"W Ahn"
"328",328,"S Read"
"329",329,"C Snow"
"330",330,"D Simon"
"331",331,"J Hsiao"
"332",332,"E Munnich"
"333",333,"M Ramney"
"334",334,"J Nelson"
"335",335,"J Osuna"
"336",336,"N Brazil"
"337",337,"J Owensby"
"338",338,"J Kolodner"
"339",339,"N Verschueren"
"340",340,"W Schaeken"
"341",341,"G d'Ydewalle"
"342",342,"A Samnonovich"
"343",343,"K Jong"
"344",344,"T Komatsu"
"345",345,"A Utsunomiya"
"346",346,"K Suzuki"
"347",347,"K Ueda"
"348",348,"K Hiraki"
"349",349,"N Oka"
"350",350,"L Onnis"
"351",351,"R Gomez"
"352",352,"J Clement"
"353",353,"B Klettke"
"354",354,"P Wolff"
"355",355,"S Katz"
"356",356,"L Leger"
"357",357,"D Chene"
"358",358,"T Baccino"
"359",359,"C Tijus"
"360",360,"C Luhmann"
"361",361,"T Krynski"
"362",362,"M Feist"
"363",363,"J Blanc"
"364",364,"C Dodane"
"365",365,"F Reali"
"366",366,"D Lynott"
"367",367,"R Goldstone"
"368",368,"B Ashpole"
"369",369,"W Neys"
"370",370,"J Aronoff"
"371",371,"L Gonnerman"
"372",372,"E Andersen"
"373",373,"D Kempler"
"374",374,"A Almor"
"375",375,"A Goel"
"376",376,"A Napolitano"
"377",377,"M Wiebe"
"378",378,"T Kershaw"
"379",379,"S Ohlsson"
"380",380,"C Coyne"
"381",381,"R Ferguson"
"382",382,"S Moore"
"383",383,"P Hansson"
"384",384,"A Winman"
"385",385,"S Ainsworth"
"386",386,"G Peevers"
"387",387,"M Vilcu"
"388",388,"R Hadley"
"389",389,"J Wiley"
"390",390,"C Jolly"
"391",391,"R Catrambone"
"392",392,"W Fu"
"393",393,"L Martin"
"394",394,"D Barner"
"395",395,"J Hoeks"
"396",396,"I Prinsen"
"397",397,"L Stowe"
"398",398,"T Schorr"
"399",399,"M Perry"
"400",400,"K O'Hara"
"401",401,"G Spinelli"
"402",402,"B Sharpe"
"403",403,"M Alac"
"404",404,"S Reimers"
"405",405,"G Deak"
"406",406,"J Wagner"
"407",407,"S Day"
"408",408,"G Goodwin"
"409",409,"F Calvo"
"410",410,"E Colunga"
"411",411,"H Nilsson"
"412",412,"W Helton"
"413",413,"D Yarlett"
"414",414,"A Chavez"
"415",415,"O Coelho"
"416",416,"E Francozo"
"417",417,"E Albano"
"418",418,"R Basso"
"419",419,"R Prather"
"420",420,"N Zareva-Toncheva"
"421",421,"B Kokinov"
"422",422,"A Kozbelt"
"423",423,"A Keselman"
"424",424,"V Patel"
"425",425,"M Graham"
"426",426,"T Johnson"
"427",427,"J Zhang"
"428",428,"I Rifkin"
"429",429,"F Lee"
"430",430,"S Gamard"
"431",431,"I Arroyo"
"432",432,"K Patel"
"433",433,"K Matsuda"
"434",434,"T Kusumi"
"435",435,"T Seymour"
"436",436,"J Kerlin"
"437",437,"A Kurtz"
"438",438,"J Son"
"439",439,"S Gokcesu"
"440",440,"B Bowdle"
"441",441,"C Beal"
"442",442,"K Klein"
"443",443,"K Addis"
"444",444,"M Kahana"
"445",445,"K Nakamoto"
"446",446,"C Sifonis"
"447",447,"F Chen"
"448",448,"D Bommarito"
"449",449,"T Lombrozo"
"450",450,"S Carey"
"451",451,"J Gobert"
"452",452,"D Skelton"
"453",453,"R Tweney"
"454",454,"M Yip"
"455",455,"K Christy"
"456",456,"L Blaha"
"457",457,"R Thomas"
"458",458,"R Fiorentino"
"459",459,"D Poeppel"
"460",460,"C Ayala"
"461",461,"D Francschetti"
"462",462,"A Adcock"
"463",463,"G Giguere"
"464",464,"G Lacroix"
"465",465,"S Larochelle"
"466",466,"K Maddox"
"467",467,"D Rapp"
"468",468,"H Taylor"
"469",469,"M Hegarty"
"470",470,"M Canham"
"471",471,"N Shimozawa"
"472",472,"C Laloyaux"
"473",473,"C Schmitt"
"474",474,"E Anderson"
"475",475,"J Florack"
"476",476,"M McGlone"
"477",477,"H Bortfeld"
"478",478,"F Subiaul"
"479",479,"H Lurie"
"480",480,"K Romansky"
"481",481,"D Holmes"
"482",482,"T Klein"
"483",483,"R Holloway"
"484",484,"H Terrace"
"485",485,"H Shirouzu"
"486",486,"N Miyake"
"487",487,"P Chung"
"488",488,"R Byrne"
"489",489,"S Egan"
"490",490,"J Garcia-Madruga"
"491",491,"L Hedman"
"492",492,"P Anderson"
"493",493,"P Strom"
"494",494,"A Kjellin"
"495",495,"L Sarno"
"496",496,"T Wredmark"
"497",497,"L Fellander-Tsai"
"498",498,"J Moss"
"499",499,"K Kotovsky"
"500",500,"J Cagan"
"501",501,"J Fleck"
"502",502,"R Weisberg"
"503",503,"Y Kobayashi"
"504",504,"E Trusova"
"505",505,"K Ishii"
"506",506,"S Kitayama"
"507",507,"M Johansen"
"508",508,"J Kruschke"
"509",509,"H Ramsawh"
"510",510,"C Harris"
"511",511,"C Espinel"
"512",512,"D Grodner"
"513",513,"J Sedivy"
"514",514,"S Helie"
"515",515,"L Romero"
"516",516,"S Brem"
"517",517,"A Friedrich"
"518",518,"T Zentall"
"519",519,"D Brumby"
"520",520,"A Howes"
"521",521,"T Wong"
"522",522,"A Chau"
"523",523,"K Dieussaert"
"524",524,"P Wiemer-Hastings"
"525",525,"E Dolan"
"526",526,"C Sauder"
"527",527,"A Wingfield"
"528",528,"B Christensen"
"529",529,"D Trumpower"
"530",530,"T Goldsmith"
"531",531,"B Williams"
"532",532,"O Blajenkova"
"533",533,"M Kozhevnikov"
"534",534,"A Vera"
"535",535,"R Remington"
"536",536,"R Anderson"
"537",537,"M Doherty"
"538",538,"K Lie"
"539",539,"T Matsuka"
"540",540,"J Corter"
"541",541,"P Horwitz"
"542",542,"B Tinker"
"543",543,"B Buckley"
"544",544,"U Wilensky"
"545",545,"S Levy"
"546",546,"C Dede"
"547",547,"P Sederberg"
"548",548,"J Madsen"
"549",549,"H Wang"
"550",550,"J Fan"
"551",551,"L Jones"
"552",552,"B Eiter"
"553",553,"A Inhoff"
"554",554,"C Krachun"
"555",555,"D Kamawar"
"556",556,"L Winship"
"557",557,"N Stillings"
"558",558,"C Werner"
"559",559,"R John"
"560",560,"Y Kushleyeva"
"561",561,"J Kwasny"
"562",562,"K Kurtz"
"563",563,"Y Miyake"
"564",564,"S Li"
"565",565,"C Myers"
"566",566,"M Schoelles"
"567",567,"W Gray"
"568",568,"C Cohen"
"569",569,"M Kehner"
"570",570,"D Montello"
"571",571,"E Chrysikou"
"572",572,"L Jerzykiewicz"
"573",573,"M Wettler"
"574",574,"P Seidensticker"
"575",575,"M Taube-Schiff"
"576",576,"N Segalowitz"
"577",577,"F Dogan"
"578",578,"C Tobon"
"579",579,"B Morris"
"580",580,"I O'Brien"
"581",581,"L Baraff"
"582",582,"J Coley"
"583",583,"Y Yoshimura"
"584",584,"B MacWhinney"
"585",585,"S Trickett"
"586",586,"T Watkins"
"587",587,"N Davidenko"
"588",588,"W Chung"
"589",589,"J Lipinski"
"590",590,"P Gupta"
"591",591,"A Preece"
"592",592,"J Bond-Robinson"
"593",593,"H Yen"
"594",594,"H Muller"
"595",595,"J Schuh"
"596",596,"R Shillcock"
"597",597,"B Clark"
"598",598,"E Bratt"
"599",599,"K Schultz"
"600",600,"M Evens"
"601",601,"D Mendonca"
"602",602,"W Wallace"
"603",603,"T Kojima"
"604",604,"M Tscholl"
"605",605,"J Dowell"
"606",606,"T Shultz"
"607",607,"G Harman"
"608",608,"S Kulkarni"
"609",609,"E Altmann"
"610",610,"J Zacks"
"611",611,"I Levinstein"
"612",612,"K Millis"
"613",613,"J Magliano"
"614",614,"A Corrigan-Halpern"
"615",615,"B Eugenio"
"616",616,"X Lu"
"617",617,"M Glass"
"618",618,"P Todd"
"619",619,"P Grim"
"620",620,"P Denis"
"621",621,"T Kokalis"
"622",622,"P Sedlmeier"
"623",623,"M Spivey"
