"","id","label","measure","CM"
"670",192,"M Creutz",0.00210084033613445,"close"
"671",193,"A Airola",0.00210084033613445,"close"
"672",194,"E Torlakovic",0.00210083108349152,"close"
"673",195,"A Brook",0.00210084033613445,"close"
"674",196,"R Mears",0.00210970464135021,"close"
"675",197,"R Gibby",0.00210970464135021,"close"
"676",198,"C Spitzmüller",0.00210970464135021,"close"
"677",199,"A Papafragou",0.00209643605870021,"close"
"678",200,"J Musolino",0.00209643605870021,"close"
"679",201,"W Ham",0.00210968597965502,"close"
"680",202,"L Chandrasena",0.00210084033613445,"close"
"681",203,"S Charman",0.00211410868380114,"close"
"682",204,"T Clausner",0.00209205020920502,"close"
"683",205,"B Jain",0.00209643605870021,"close"
"684",206,"F Wysotzki",0.00209643605870021,"close"
"685",207,"S Niyogi",0.00209205020920502,"close"
"686",208,"F Costello",0.00209205020920502,"close"
"687",209,"M Gale",0.00210524457469205,"close"
"688",210,"R Ardito",0.00210084033613445,"close"
"689",211,"B Bara",0.00210084033613445,"close"
"690",212,"E Blanzieri",0.00210084033613445,"close"
"691",213,"H Wang",0.00212758365373465,"close"
"692",214,"T Johnson",0.00212763110355809,"close"
"693",215,"J Zhang",0.00212763110355809,"close"
"694",216,"Y Wang",0.00212758365373465,"close"
"695",217,"J Hayes",0.00210970464135021,"close"
"696",218,"V Murphy",0.00210970464135021,"close"
"697",219,"N Davey",0.00210970464135021,"close"
"698",220,"P Smith",0.00210970464135021,"close"
"699",221,"L Peters",0.00210970464135021,"close"
"700",222,"P Oudeyer",0.00209205020920502,"close"
"701",223,"K Dieussaert",0.00212758365373465,"close"
"702",224,"G d’ydewalle",0.00212758365373465,"close"
"703",225,"S Zharikov",0.00209643605870021,"close"
"704",226,"D Gentner",0.00209643605870021,"close"
"705",227,"V Jaswal",0.00209643605870021,"close"
"706",228,"E Markman",0.00209643605870021,"close"
"707",229,"M Osman",0.00209205020920502,"close"
"708",230,"A Gill",0.00211859701797476,"close"
"709",231,"H Foundalis",0.00209205020920502,"close"
"710",232,"K Burns",0.00209205020920502,"close"
"711",233,"D Craig",0.00210968597965502,"close"
"712",234,"N Nersessian",0.00210968597965502,"close"
"713",235,"R Catrambone",0.00210970464135021,"close"
"714",236,"U Hasson",0.00211859701797476,"close"
"715",237,"V Sloutsky",0.00211856878908471,"close"
"716",238,"E Steingold",0.00211855937962186,"close"
"717",239,"P Johnson-Laird",0.00211860642777195,"close"
"718",240,"M Wenger",0.00211412742382271,"close"
"719",241,"A Gordon",0.00209205020920502,"close"
"720",242,"E Shortliffe",0.00212761212337474,"close"
"721",243,"V Müller",0.00210083108349152,"close"
"722",244,"P Healey",0.0021186252476171,"close"
"723",245,"S Garrod",0.0021186252476171,"close"
"724",246,"N Fay",0.0021186252476171,"close"
"725",247,"J Lee",0.0021186252476171,"close"
"726",248,"G Gunzelmann",0.00210083108349152,"close"
"727",249,"J Anderson",0.00210084033613445,"close"
"728",250,"E Martens",0.00210526315789474,"close"
"729",251,"W Daelemans",0.00210526315789474,"close"
"730",252,"S Gillis",0.00210526315789474,"close"
"731",253,"H Taelman",0.00210526315789474,"close"
"732",254,"Juslin",0.00210526315789474,"close"
"733",255,"O Peter",0.00210526315789474,"close"
"734",256,"O Henrik",0.00210526315789474,"close"
"735",257,"J Anna-Carin",0.00210526315789474,"close"
"736",258,"X Zhang",0.00210083108349152,"close"
"737",259,"T Schorr",0.00211414616417652,"close"
"738",260,"Y Laouris",0.00211414616417652,"close"
"739",261,"L Onnis",0.00210084033613445,"close"
"740",262,"M Roberts",0.00210084033613445,"close"
"741",263,"N Chater",0.00210084033613445,"close"
"742",264,"D Trumpower",0.00210084033613445,"close"
"743",265,"T Goldsmith",0.00210084033613445,"close"
"744",266,"M Below",0.00210084033613445,"close"
"745",267,"M Mermillod",0.00212762161342409,"close"
"746",268,"A Chauvin",0.00212762161342409,"close"
"747",269,"P Quinn",0.00212762161342409,"close"
"748",270,"D Mareschal",0.00212762161342409,"close"
"749",271,"N Kacinik",0.00209643605870021,"close"
"750",272,"C Chiarello",0.00209643605870021,"close"
"751",273,"G Lupyan",0.00210083108349152,"close"
"752",274,"E Fleischman",0.00211859701797476,"close"
"753",275,"R Jones",0.00211864406779661,"close"
"754",276,"M Garagnani",0.00210084033613445,"close"
"755",277,"S Kuehne",0.00209643605870021,"close"
"756",278,"K Forbus",0.00209643605870021,"close"
"757",279,"M Matessa",0.00213664685303722,"close"
"758",280,"A Vera",0.00213670427923186,"close"
"759",281,"R Remington",0.00213664685303722,"close"
"760",282,"M Freed",0.00213664685303722,"close"
"761",283,"B John",0.00213664685303722,"close"
"762",284,"A Feeney",0.00209643605870021,"close"
"763",285,"D Gardiner",0.00209643605870021,"close"
"764",286,"L Jerzykiewicz",0.00210083108349152,"close"
"765",287,"Y Hagmayer",0.00209643605870021,"close"
"766",288,"M Waldmann",0.00209643605870021,"close"
"767",289,"B Ans",0.00212761212337474,"close"
"768",290,"S Rousset",0.00212761212337474,"close"
"769",291,"S Musca",0.00212761212337474,"close"
"770",292,"T Booth",0.00210083108349152,"close"
"771",293,"J Zwickel",0.00209643605870021,"close"
"772",294,"K Cottrell",0.00210083108349152,"close"
"773",295,"H Xing",0.00210968597965502,"close"
"774",296,"H Shu",0.00210968597965502,"close"
"775",297,"P Li",0.00210970464135021,"close"
"776",298,"C Jonker",0.00209643605870021,"close"
"777",299,"J Treur",0.00209643605870021,"close"
"778",300,"M McGregor",0.00210083108349152,"close"
"779",301,"M Chi",0.00210084033613445,"close"
"780",302,"S Brown-Schmidt",0.00211860642777195,"close"
"781",303,"G Boella",0.00209643605870021,"close"
"782",304,"L Lesmo",0.00209643605870021,"close"
"783",305,"B Mak",0.00213670427923186,"close"
"784",306,"L Lo",0.00213666599475912,"close"
"785",307,"T Reimer",0.00210084033613445,"close"
"786",308,"K Opwis",0.00210084033613445,"close"
"787",309,"A Bornstein",0.00210084033613445,"close"
"788",310,"E Altmann",0.00214120266460776,"close"
"789",311,"W Wai",0.00213661814109742,"close"
"790",312,"J Moss",0.00210084033613445,"close"
"791",313,"K Kotovsky",0.00210084033613445,"close"
"792",314,"J Cagan",0.00210084033613445,"close"
"793",315,"C Chewar",0.00209643605870021,"close"
"794",316,"D McCrickard",0.00209643605870021,"close"
"795",317,"L Triona",0.00214118344151472,"close"
"796",318,"R Engle",0.00210083108349152,"close"
"797",319,"M Scheessele",0.00209643605870021,"close"
"798",320,"Z Pizlo",0.00209643605870021,"close"
"799",321,"J Rehling",0.00209205020920502,"close"
"800",322,"R Baker",0.00210525386625238,"close"
"801",323,"A Corbett",0.00210525386625238,"close"
"802",324,"D Calvillo",0.00209643605870021,"close"
"803",325,"R Revlin",0.00209643605870021,"close"
"804",326,"K Norman",0.00209205020920502,"close"
"805",327,"B Burns",0.00210084033613445,"close"
"806",328,"T Park",0.00209205020920502,"close"
"807",329,"P Lee",0.00211416490486258,"close"
"808",330,"H Tappe",0.00211413679395809,"close"
"809",331,"A Klippel",0.00211413679395809,"close"
"810",332,"H Shirouzu",0.00209643605870021,"close"
"811",333,"N Miyake",0.00209643605870021,"close"
"812",334,"Y Yang",0.00211857819863114,"close"
"813",335,"L Connell",0.00210083108349152,"close"
"814",336,"M Keane",0.00210084033613445,"close"
"815",337,"H Liu",0.00209205020920502,"close"
"816",338,"L Saner",0.00214123149989451,"close"
"817",339,"L Leach",0.00209643605870021,"close"
"818",340,"C Kello",0.00209643605870021,"close"
"819",341,"H Ogasawara",0.00209643605870021,"close"
"820",342,"T Ohno",0.00209643605870021,"close"
"821",343,"Z Arzi-Gonczarowski",0.00209205020920502,"close"
"822",344,"A Harrison",0.00214123149989451,"close"
"823",345,"C Cookson",0.00214123149989451,"close"
"824",346,"D Kunder",0.00214123149989451,"close"
"825",347,"O Coelho",0.00211416490486258,"close"
"826",348,"E Françozo",0.00211416490486258,"close"
"827",349,"E Albano",0.00211416490486258,"close"
"828",350,"L Roces",0.00211416490486258,"close"
"829",351,"P Arantes",0.00211416490486258,"close"
"830",352,"R Basso",0.00211416490486258,"close"
"831",353,"Y Lee",0.00209643605870021,"close"
"832",354,"H Lin",0.00209643605870021,"close"
"833",355,"W Vidal",0.00209205020920502,"close"
"834",356,"M Yip",0.00209205020920502,"close"
"835",357,"T Matsuka",0.00210084033613445,"close"
"836",358,"J Corter",0.00210084033613445,"close"
"837",359,"A Markman",0.00210084033613445,"close"
"838",360,"P Pavlik",0.00210083108349152,"close"
"839",361,"A Fisher",0.00211852174260627,"close"
"840",362,"W Sieck",0.00210084033613445,"close"
"841",363,"J Yates",0.00210083108349152,"close"
"842",364,"A Linhares",0.00209205020920502,"close"
"843",365,"Z Estes",0.00209205020920502,"close"
"844",366,"C Gonzalez",0.00209205020920502,"close"
"845",367,"M Jones",0.00210083108349152,"close"
"846",368,"M Pourbaix",0.00210967664893123,"close"
"847",369,"A Soares",0.00210970464135021,"close"
"848",370,"S Bringsjord",0.0021185311517348,"close"
"849",371,"M Crosby",0.00210084033613445,"close"
"850",372,"C Ikehara",0.00210084033613445,"close"
"851",373,"D Chin",0.00210084033613445,"close"
"852",374,"A Samsonovich",0.00209205020920502,"close"
"853",375,"S Kleinbeck",0.00211414616417652,"close"
"854",376,"U Schmid",0.00211414616417652,"close"
"855",377,"T Wong",0.00213656071953273,"close"
"856",378,"A Chau",0.00213664685303722,"close"
"857",379,"W Reader",0.0021141180537704,"close"
"858",380,"T Kojima",0.00209643605870021,"close"
"859",381,"T Kusumi",0.00209643605870021,"close"
"860",382,"R Vollmeyer",0.00210084033613445,"close"
"861",383,"F Rheinberg",0.00210084033613445,"close"
"862",384,"C Lima",0.00210967664893123,"close"
"863",385,"L Schmorrow",0.00209643605870021,"close"
"864",386,"A Kruse",0.00209643605870021,"close"
"865",387,"J Morrison",0.00209205020920502,"close"
"866",388,"M Caetano",0.00210967664893123,"close"
"867",389,"D Lynott",0.00210083108349152,"close"
"868",390,"T Lee",0.00213663728230488,"close"
"869",391,"J Whalen",0.00209643605870021,"close"
"870",392,"F Morelli",0.00209643605870021,"close"
"871",393,"D Casasanto",0.00210966731828998,"close"
"872",394,"Y Chou",0.00209643605870021,"close"
"873",395,"R Shillcock",0.00209643605870021,"close"
"874",396,"H Voicu",0.00209205020920502,"close"
"875",397,"C Pessanha",0.00210967664893123,"close"
"876",398,"D Oppenheimer",0.00209205020920502,"close"
"877",399,"A Kincannon",0.00209643605870021,"close"
"878",400,"C Espinel",0.00209205020920502,"close"
"879",401,"S Nellen",0.00209643605870021,"close"
"880",402,"J Funke",0.00209643605870021,"close"
"881",403,"M Gorman",0.00209643605870021,"close"
"882",404,"A Wang-on",0.00209643605870021,"close"
"883",405,"J Spinks",0.00209643605870021,"close"
"884",406,"R Carlson",0.00210526315789474,"close"
"885",407,"W Schneider",0.00209205020920502,"close"
"886",408,"R Wray",0.00211863465766506,"close"
"887",409,"H Henninger",0.00211863465766506,"close"
"888",410,"W E",0.00211863465766506,"close"
"889",411,"C Scott",0.00211863465766506,"close"
"890",412,"J S",0.00211863465766506,"close"
"891",413,"C Lebiere",0.00209205020920502,"close"
"892",414,"S Wood",0.00209643605870021,"close"
"893",415,"M Byrne",0.00209643605870021,"close"
"894",416,"L Coward",0.00209205020920502,"close"
"895",417,"J Carroll",0.00209205020920502,"close"
"896",418,"T Kubose",0.00212758365373465,"close"
"897",419,"D Jordan",0.00212758365373465,"close"
"898",420,"M Suwa",0.00209205020920502,"close"
"899",421,"M Lovett",0.00209205020920502,"close"
"900",422,"S Luan",0.00210084033613445,"close"
"901",423,"R Sorkin",0.00210084033613445,"close"
"902",424,"J Itzkowitz",0.00210084033613445,"close"
"903",425,"A Tokosumi",0.00209643605870021,"close"
"904",426,"N Yoshimine",0.00209643605870021,"close"
"905",427,"K Coventry",0.00210526315789474,"close"
"906",428,"A Cangelosi",0.00210526315789474,"close"
"907",429,"D Joyce",0.00210526315789474,"close"
"908",430,"L Richards",0.00210526315789474,"close"
"909",431,"M Hegarty",0.00209205020920502,"close"
"910",432,"J Zacks",0.00211414616417652,"close"
"911",433,"J Kolodner",0.00209205020920502,"close"
"912",434,"S Doane",0.00209643605870021,"close"
"913",435,"D Carruth",0.00209643605870021,"close"
"914",436,"N Stein",0.00209643605870021,"close"
"915",437,"E Albro",0.00209643605870021,"close"
"916",438,"P Gupta",0.00209643605870021,"close"
"917",439,"J Lipinski",0.00209643605870021,"close"
"918",440,"X Hu",0.00212765008408009,"close"
"919",441,"M Ventura",0.00212765008408009,"close"
"920",442,"A Olney",0.00212765008408009,"close"
"921",443,"M Louwerse",0.00212765008408009,"close"
"922",444,"N Person",0.00212765008408009,"close"
"923",445,"T Landauer",0.00209205020920502,"close"
"924",446,"P Slezak",0.00209205020920502,"close"
"925",447,"S Guerlain",0.00209205020920502,"close"
"926",448,"J Clement",0.00209205020920502,"close"
"927",449,"L Stevenson",0.00210526315789474,"close"
"928",450,"D Cassenti",0.00210526315789474,"close"
"929",451,"I Farkaš",0.00210967664893123,"close"
"930",452,"S Chaigneau",0.00209643605870021,"close"
"931",453,"L Barsalou",0.00209643605870021,"close"
"932",454,"R Holt",0.00210970464135021,"close"
"933",455,"J Hansberger",0.00210970464135021,"close"
"934",456,"R Chong",0.00210969531046135,"close"
"935",457,"D Boehm-Davis",0.00210970464135021,"close"
"936",458,"S Brem",0.00209205020920502,"close"
"937",459,"P Shah",0.002132158038951,"close"
"938",460,"E Freeman",0.002132158038951,"close"
"939",461,"S Kirschenbaum",0.002132158038951,"close"
"940",462,"M Hegart",0.002132158038951,"close"
"941",463,"K Gluck",0.00210083108349152,"close"
"942",464,"B MacWhinney",0.00210967664893123,"close"
"943",465,"T Zentall",0.00209205020920502,"close"
"944",466,"S Card",0.00209205020920502,"close"
"945",467,"D Woods",0.00209205020920502,"close"
"946",468,"R Alterman",0.00210526315789474,"close"
"947",469,"A Feinman",0.00210526315789474,"close"
"948",470,"S Landsman",0.00210526315789474,"close"
"949",471,"J Introne",0.00210526315789474,"close"
"950",472,"M Diez",0.00210969531046135,"close"
"951",473,"R Shiffrin",0.00209205020920502,"close"
"952",474,"J Stasko",0.00210968597965502,"close"
"953",475,"J Xiao",0.00210968597965502,"close"
"954",476,"S Dumais",0.00210969531046135,"close"
"955",477,"W Geisler",0.00210969531046135,"close"
"956",478,"J Raaijmakers",0.00210969531046135,"close"
"957",1,"S Schworm",0,"between"
"958",2,"A Renkl",0,"between"
"959",3,"K Scheiter",2,"between"
"960",4,"P Gerjets",2,"between"
"961",5,"F Lee",0,"between"
"962",6,"N Taatgen",0,"between"
"963",7,"L Engle",0,"between"
"964",8,"K Holyoak",2,"between"
"965",9,"J Stigler",0,"between"
"966",10,"R Noel",0,"between"
"967",11,"S Acchione-Noel",0,"between"
"968",12,"C Luhmann",0,"between"
"969",13,"W Ahn",0,"between"
"970",14,"T Palmeri",0,"between"
"971",15,"S Trickett",0,"between"
"972",16,"J Trafton",8,"between"
"973",17,"A Raftopoulos",1,"between"
"974",18,"A Demetriou",0,"between"
"975",19,"A Wills",0,"between"
"976",20,"F Missier",0,"between"
"977",21,"D Fum",0,"between"
"978",22,"A Henninger",0,"between"
"979",23,"A Gonzalez",0,"between"
"980",24,"D Reece",0,"between"
"981",25,"H Yoshida",0,"between"
"982",26,"L Smith",3,"between"
"983",27,"R West",0,"between"
"984",28,"R Boring",0,"between"
"985",29,"S Moore",0,"between"
"986",30,"S Sloman",0,"between"
"987",31,"D Lagnado",0,"between"
"988",32,"D Navarro",0,"between"
"989",33,"M Lee",0,"between"
"990",34,"J Magnuson",0,"between"
"991",35,"M Tanenhaus",9,"between"
"992",36,"R Aslin",0,"between"
"993",37,"S Gennari",0,"between"
"994",38,"D Poeppel",0,"between"
"995",39,"J Franke",0,"between"
"996",40,"J Daniels",0,"between"
"997",41,"D McFarlane",0,"between"
"998",42,"I Ash",0,"between"
"999",43,"J Wiley",1,"between"
"1000",44,"P Wolff",0,"between"
"1001",45,"M Zettergren",0,"between"
"1002",46,"R Sun",1,"between"
"1003",47,"C Terry",0,"between"
"1004",48,"D Salvucci",0,"between"
"1005",49,"E Colunga",0,"between"
"1006",50,"M Atherton",0,"between"
"1007",51,"B Rehder",0,"between"
"1008",52,"R Burnett",0,"between"
"1009",53,"A Hansson",0,"between"
"1010",54,"L Niklasson",0,"between"
"1011",55,"M Avraamides",0,"between"
"1012",56,"H Mammar",0,"between"
"1013",57,"F Bernard",0,"between"
"1014",58,"L Boroditsky",3,"between"
"1015",59,"K Cho",0,"between"
"1016",60,"C Schunn",42,"between"
"1017",61,"A Lesgold",0,"between"
"1018",62,"K Koedinger",2,"between"
"1019",63,"A Terao",0,"between"
"1020",64,"D Freudenthal",0,"between"
"1021",65,"J Pine",0,"between"
"1022",66,"F Gobet",0,"between"
"1023",67,"C Bearman",0,"between"
"1024",68,"L Ball",2,"between"
"1025",69,"T Ormerod",0,"between"
"1026",70,"Y Choe",0,"between"
"1027",71,"H Olsson",0,"between"
"1028",72,"P Juslin",0,"between"
"1029",73,"G Cottrell",0,"between"
"1030",74,"K Branson",0,"between"
"1031",75,"A Calder",0,"between"
"1032",76,"S Chin-Parker",0,"between"
"1033",77,"B Ross",0,"between"
"1034",78,"B Morris",24.5,"between"
"1035",79,"D Klahr",0,"between"
"1036",80,"T O’Reilly",0,"between"
"1037",81,"D McNamara",1,"between"
"1038",82,"M Swift",0,"between"
"1039",83,"E Campana",1,"between"
"1040",84,"J Allen",0,"between"
"1041",85,"Y Sun",0,"between"
"1042",86,"R Tweney",0,"between"
"1043",87,"D Yarlett",0,"between"
"1044",88,"M Ramscar",3,"between"
"1045",89,"J Henst",12,"between"
"1046",90,"S Rossi",0,"between"
"1047",91,"W Schroyens",0,"between"
"1048",92,"D Holliway",0,"between"
"1049",93,"J Jarmasz",0,"between"
"1050",94,"T Gureckis",0,"between"
"1051",95,"B Love",0,"between"
"1052",96,"W Sakas",0,"between"
"1053",97,"E Nishimoto",0,"between"
"1054",98,"F Guo",0,"between"
"1055",99,"S Beller",0,"between"
"1056",100,"A Masnick",0,"between"
"1057",101,"S Chow",0,"between"
"1058",102,"J Nesselroade",0,"between"
"1059",103,"R Byrne",0,"between"
"1060",104,"C Walsh",0,"between"
"1061",105,"J Hicks",0,"between"
"1062",106,"J Oberlander",9,"between"
"1063",107,"C Wendelken",0,"between"
"1064",108,"L Shastri",0,"between"
"1065",109,"R Ping",0,"between"
"1066",110,"E Davis",0,"between"
"1067",111,"J Stefanucci",0,"between"
"1068",112,"D Proffitt",0,"between"
"1069",113,"R Goldstone",0,"between"
"1070",114,"B Rogosky",0,"between"
"1071",115,"H Neth",0,"between"
"1072",116,"S Payne",7,"between"
"1073",117,"A Howes",4,"between"
"1074",118,"J Richardson",0,"between"
"1075",119,"N McNeil",0,"between"
"1076",120,"M Alibali",1,"between"
"1077",121,"W Schaeken",21,"between"
"1078",122,"W Schoppek",0,"between"
"1079",123,"C Conway",0,"between"
"1080",124,"M Christiansen",1,"between"
"1081",125,"J Marshall",0,"between"
"1082",126,"P Maglio",4,"between"
"1083",127,"T Matlock",0,"between"
"1084",128,"S Gould",0,"between"
"1085",129,"D Koons",0,"between"
"1086",130,"C Campbell",0,"between"
"1087",131,"T Griffiths",0,"between"
"1088",132,"M Steyvers",3,"between"
"1089",133,"A Corrigan-Halpern",0,"between"
"1090",134,"S Ohlsson",0,"between"
"1091",135,"I Katz",0,"between"
"1092",136,"X Xi",0,"between"
"1093",137,"H Kim",0,"between"
"1094",138,"P Cheng",18,"between"
"1095",139,"K Miwa",0,"between"
"1096",140,"N Ishii",0,"between"
"1097",141,"H Saito",0,"between"
"1098",142,"R Nakaike",0,"between"
"1099",143,"R French",19,"between"
"1100",144,"C Labiouse",0,"between"
"1101",145,"R Bod",0,"between"
"1102",146,"S Scott",0,"between"
"1103",147,"N Verschueren",0,"between"
"1104",148,"W Neys",0,"between"
"1105",149,"G d’Ydewalle",0,"between"
"1106",150,"J Quesada",0,"between"
"1107",151,"W Kintsch",0,"between"
"1108",152,"E Gomez",0,"between"
"1109",153,"M Dastani",0,"between"
"1110",154,"L Torre",0,"between"
"1111",155,"Y Gil",0,"between"
"1112",156,"J Kim",0,"between"
"1113",157,"T Ioerger",0,"between"
"1114",158,"L He",0,"between"
"1115",159,"D Lord",0,"between"
"1116",160,"P Tsang",0,"between"
"1117",161,"H Harris",0,"between"
"1118",162,"S Deutsch",0,"between"
"1119",163,"R Pew",1,"between"
"1120",164,"J Heiser",0,"between"
"1121",165,"B Tversky",0,"between"
"1122",166,"U Hahn",0,"between"
"1123",167,"M Prat-Sala",0,"between"
"1124",168,"E Pothos",0,"between"
"1125",169,"R Desai",0,"between"
"1126",170,"K Ashley",0,"between"
"1127",171,"E Chown",0,"between"
"1128",172,"M Steedman",0,"between"
"1129",173,"A Keselman",0,"between"
"1130",174,"V Patel",17,"between"
"1131",175,"I Umata",0,"between"
"1132",176,"Y Katagiri",0,"between"
"1133",177,"A Shimojima",0,"between"
"1134",178,"J Hemmerich",0,"between"
"1135",179,"T Komatsu",0,"between"
"1136",180,"K Suzuki",0,"between"
"1137",181,"K Ueda",0,"between"
"1138",182,"K Hiraki",0,"between"
"1139",183,"N Oka",0,"between"
"1140",184,"K Livingston",0,"between"
"1141",185,"J Andrews",0,"between"
"1142",186,"E Kuschner",0,"between"
"1143",187,"B Olde",1.66666666666667,"between"
"1144",188,"D Franceschetti",1.66666666666667,"between"
"1145",189,"A Graesser",1.66666666666667,"between"
"1146",190,"A Karnavat",0,"between"
"1147",191,"K Lagus",0,"between"
"1148",192,"M Creutz",0,"between"
"1149",193,"A Airola",0,"between"
"1150",194,"E Torlakovic",0,"between"
"1151",195,"A Brook",1,"between"
"1152",196,"R Mears",0,"between"
"1153",197,"R Gibby",0,"between"
"1154",198,"C Spitzmüller",0,"between"
"1155",199,"A Papafragou",0,"between"
"1156",200,"J Musolino",0,"between"
"1157",201,"W Ham",0,"between"
"1158",202,"L Chandrasena",0,"between"
"1159",203,"S Charman",0,"between"
"1160",204,"T Clausner",0,"between"
"1161",205,"B Jain",0,"between"
"1162",206,"F Wysotzki",0,"between"
"1163",207,"S Niyogi",0,"between"
"1164",208,"F Costello",0,"between"
"1165",209,"M Gale",0,"between"
"1166",210,"R Ardito",0,"between"
"1167",211,"B Bara",0,"between"
"1168",212,"E Blanzieri",0,"between"
"1169",213,"H Wang",0,"between"
"1170",214,"T Johnson",5,"between"
"1171",215,"J Zhang",5,"between"
"1172",216,"Y Wang",0,"between"
"1173",217,"J Hayes",0,"between"
"1174",218,"V Murphy",0,"between"
"1175",219,"N Davey",0,"between"
"1176",220,"P Smith",0,"between"
"1177",221,"L Peters",0,"between"
"1178",222,"P Oudeyer",0,"between"
"1179",223,"K Dieussaert",0,"between"
"1180",224,"G d’ydewalle",0,"between"
"1181",225,"S Zharikov",0,"between"
"1182",226,"D Gentner",0,"between"
"1183",227,"V Jaswal",0,"between"
"1184",228,"E Markman",0,"between"
"1185",229,"M Osman",0,"between"
"1186",230,"A Gill",0,"between"
"1187",231,"H Foundalis",0,"between"
"1188",232,"K Burns",0,"between"
"1189",233,"D Craig",0,"between"
"1190",234,"N Nersessian",0,"between"
"1191",235,"R Catrambone",4,"between"
"1192",236,"U Hasson",8,"between"
"1193",237,"V Sloutsky",5,"between"
"1194",238,"E Steingold",0,"between"
"1195",239,"P Johnson-Laird",11,"between"
"1196",240,"M Wenger",0,"between"
"1197",241,"A Gordon",0,"between"
"1198",242,"E Shortliffe",0,"between"
"1199",243,"V Müller",0,"between"
"1200",244,"P Healey",0,"between"
"1201",245,"S Garrod",0,"between"
"1202",246,"N Fay",0,"between"
"1203",247,"J Lee",0,"between"
"1204",248,"G Gunzelmann",0,"between"
"1205",249,"J Anderson",1,"between"
"1206",250,"E Martens",0,"between"
"1207",251,"W Daelemans",0,"between"
"1208",252,"S Gillis",0,"between"
"1209",253,"H Taelman",0,"between"
"1210",254,"Juslin",0,"between"
"1211",255,"O Peter",0,"between"
"1212",256,"O Henrik",0,"between"
"1213",257,"J Anna-Carin",0,"between"
"1214",258,"X Zhang",0,"between"
"1215",259,"T Schorr",0,"between"
"1216",260,"Y Laouris",0,"between"
"1217",261,"L Onnis",0,"between"
"1218",262,"M Roberts",0,"between"
"1219",263,"N Chater",0,"between"
"1220",264,"D Trumpower",0,"between"
"1221",265,"T Goldsmith",0,"between"
"1222",266,"M Below",0,"between"
"1223",267,"M Mermillod",0,"between"
"1224",268,"A Chauvin",0,"between"
"1225",269,"P Quinn",0,"between"
"1226",270,"D Mareschal",0,"between"
"1227",271,"N Kacinik",0,"between"
"1228",272,"C Chiarello",0,"between"
"1229",273,"G Lupyan",0,"between"
"1230",274,"E Fleischman",0,"between"
"1231",275,"R Jones",5,"between"
"1232",276,"M Garagnani",0,"between"
"1233",277,"S Kuehne",0,"between"
"1234",278,"K Forbus",0,"between"
"1235",279,"M Matessa",0,"between"
"1236",280,"A Vera",24,"between"
"1237",281,"R Remington",0,"between"
"1238",282,"M Freed",0,"between"
"1239",283,"B John",0,"between"
"1240",284,"A Feeney",0,"between"
"1241",285,"D Gardiner",0,"between"
"1242",286,"L Jerzykiewicz",0,"between"
"1243",287,"Y Hagmayer",0,"between"
"1244",288,"M Waldmann",0,"between"
"1245",289,"B Ans",0,"between"
"1246",290,"S Rousset",0,"between"
"1247",291,"S Musca",0,"between"
"1248",292,"T Booth",0,"between"
"1249",293,"J Zwickel",0,"between"
"1250",294,"K Cottrell",0,"between"
"1251",295,"H Xing",0,"between"
"1252",296,"H Shu",0,"between"
"1253",297,"P Li",5,"between"
"1254",298,"C Jonker",0,"between"
"1255",299,"J Treur",0,"between"
"1256",300,"M McGregor",0,"between"
"1257",301,"M Chi",1,"between"
"1258",302,"S Brown-Schmidt",0,"between"
"1259",303,"G Boella",0,"between"
"1260",304,"L Lesmo",0,"between"
"1261",305,"B Mak",27,"between"
"1262",306,"L Lo",0,"between"
"1263",307,"T Reimer",0,"between"
"1264",308,"K Opwis",0,"between"
"1265",309,"A Bornstein",0,"between"
"1266",310,"E Altmann",0,"between"
"1267",311,"W Wai",0,"between"
"1268",312,"J Moss",0,"between"
"1269",313,"K Kotovsky",0,"between"
"1270",314,"J Cagan",0,"between"
"1271",315,"C Chewar",0,"between"
"1272",316,"D McCrickard",0,"between"
"1273",317,"L Triona",0.5,"between"
"1274",318,"R Engle",0,"between"
"1275",319,"M Scheessele",0,"between"
"1276",320,"Z Pizlo",0,"between"
"1277",321,"J Rehling",0,"between"
"1278",322,"R Baker",0,"between"
"1279",323,"A Corbett",0,"between"
"1280",324,"D Calvillo",0,"between"
"1281",325,"R Revlin",0,"between"
"1282",326,"K Norman",0,"between"
"1283",327,"B Burns",0,"between"
"1284",328,"T Park",0,"between"
"1285",329,"P Lee",6,"between"
"1286",330,"H Tappe",0,"between"
"1287",331,"A Klippel",0,"between"
"1288",332,"H Shirouzu",0,"between"
"1289",333,"N Miyake",0,"between"
"1290",334,"Y Yang",5,"between"
"1291",335,"L Connell",0,"between"
"1292",336,"M Keane",1,"between"
"1293",337,"H Liu",0,"between"
"1294",338,"L Saner",0,"between"
"1295",339,"L Leach",0,"between"
"1296",340,"C Kello",0,"between"
"1297",341,"H Ogasawara",0,"between"
"1298",342,"T Ohno",0,"between"
"1299",343,"Z Arzi-Gonczarowski",0,"between"
"1300",344,"A Harrison",0,"between"
"1301",345,"C Cookson",0,"between"
"1302",346,"D Kunder",0,"between"
"1303",347,"O Coelho",0,"between"
"1304",348,"E Françozo",0,"between"
"1305",349,"E Albano",0,"between"
"1306",350,"L Roces",0,"between"
"1307",351,"P Arantes",0,"between"
"1308",352,"R Basso",0,"between"
"1309",353,"Y Lee",0,"between"
"1310",354,"H Lin",0,"between"
