"","id","label"
"1",1,"R Cooper"
"2",2,"G Goodwin"
"3",3,"P Johnson-Laird"
"4",4,"M Grinberg"
"5",5,"E Hristova"
"6",6,"J Gottlieb"
"7",7,"P Hemeren"
"8",8,"K Forbus"
"9",9,"A Lovett"
"10",10,"E Tomai"
"11",11,"J Usher"
"12",12,"M Blair"
"13",13,"R Goldstone"
"14",14,"S Hockema"
"15",15,"G Storms"
"16",16,"T Verbeemen"
"17",17,"T Verguts"
"18",18,"S Handley"
"19",19,"H Neilens"
"20",20,"S Newstead"
"21",21,"S Kalyuga"
"22",22,"H Harris"
"23",23,"J Magnuson"
"24",24,"T Strauss"
"25",25,"J Bullinaria"
"26",26,"T Seipone"
"27",27,"G Denhiere"
"28",28,"P Dessus"
"29",29,"B Lamaire"
"30",30,"S Mandin"
"31",31,"M Palmonari"
"32",32,"A Rizzo"
"33",33,"V Cestari"
"34",34,"A Lucidi"
"35",35,"L Pieroni"
"36",36,"C Rossi-Arnaud"
"37",37,"N Davidenko"
"38",38,"M Ramscar"
"39",39,"J Kulvicki"
"40",40,"A Fisher"
"41",41,"M Fleischman"
"42",42,"D Roy"
"43",43,"V Sloutsky"
"44",44,"P Tabossi"
"45",45,"L Tagliapietra"
"46",46,"N Nawa"
"47",47,"K Shimohara"
"48",48,"E Balcetis"
"49",49,"R Dale"
"50",50,"W Gray"
"51",51,"V Veksler"
"52",52,"S Blok"
"53",53,"A Markman"
"54",54,"S Grunewalder"
"55",55,"K Obermayer"
"56",56,"D Fum"
"57",57,"A Stocco"
"58",58,"T Zalla"
"59",59,"I Juvina"
"60",60,"P Karbor"
"61",61,"B Pauw"
"62",62,"H oostendorp"
"63",63,"R Alterman"
"64",64,"T Hickey"
"65",65,"S Taneva"
"66",66,"R Mihalcea"
"67",67,"C Strapparava"
"68",68,"Y Hagmayer"
"69",69,"B Meder"
"70",70,"M Waldmann"
"71",71,"J Elman"
"72",72,"T Ferretti"
"73",73,"K McRae"
"74",74,"C Ramshaw"
"75",75,"Y Huang"
"76",76,"S Pinker"
"77",77,"C Caneva"
"78",78,"A Greco"
"79",79,"W Ahn"
"80",80,"S Levin"
"81",81,"J Marsh"
"82",82,"K Dempsey"
"83",83,"D McNamara"
"84",84,"Y Ozuru"
"85",85,"J Sayroo"
"86",86,"T Griffiths"
"87",87,"M Kalish"
"88",88,"M Inuzuka"
"89",89,"M Spivey"
"90",90,"I Cutica"
"91",91,"J Bao"
"92",92,"P Munro"
"93",93,"C Meini"
"94",94,"A Paternoster"
"95",95,"R Byrne"
"96",96,"M Murray"
"97",97,"L Frey"
"98",98,"A Herzig"
"99",99,"E Lorini"
"100",100,"L Tummolini"
"101",101,"I Skopeliti"
"102",102,"S Vosniadou"
"103",103,"K Holmqvist"
"104",104,"J Holsanova"
"105",105,"R Johansson"
"106",106,"T Susi"
"107",107,"R Cook"
"108",108,"P Kay"
"109",109,"T Regier"
"110",110,"G Aist"
"111",111,"J Allen"
"112",112,"E Campana"
"113",113,"M Rotondo"
"114",114,"M Swift"
"115",115,"M Tanenhaus"
"116",116,"E Lalumera"
"117",117,"M Upal"
"118",118,"C Kemp"
"119",119,"A Perfors"
"120",120,"J Tenenbaum"
"121",121,"S Niyogi"
"122",122,"J Gratch"
"123",123,"W Mao"
"124",124,"S Marsella"
"125",125,"B Martinovski"
"126",126,"D Alleysson"
"127",127,"N Guyader"
"128",128,"C Marendaz"
"129",129,"M Mermillod"
"130",130,"P Vuilleumier"
"131",131,"D Kenny"
"132",132,"A Kruglanski"
"133",133,"S Livi"
"134",134,"L Mannetti"
"135",135,"A Pierro"
"136",136,"E Howard"
"137",137,"C Robinson"
"138",138,"F Anggoro"
"139",139,"D Medin"
"140",140,"S Waxman"
"141",141,"S Cowley"
"142",142,"H Ishiguro"
"143",143,"S Itakura"
"144",144,"K MacDorman"
"145",145,"T Minato"
"146",146,"M Shimada"
"147",147,"B Kaup"
"148",148,"J Ludtke"
"149",149,"R Zwaan"
"150",150,"G Cottrell"
"151",151,"L Zhang"
"152",152,"P Cheng"
"153",153,"H Rojas-Anaya"
"154",154,"S Benus"
"155",155,"L Davidson"
"156",156,"A Gafos"
"157",157,"L Gonnerman"
"158",158,"C Hayes"
"159",159,"S Sloman"
"160",160,"C Walsh"
"161",161,"J Lacroix"
"162",162,"J Murre"
"163",163,"E Postma"
"164",164,"L Bennetto"
"165",165,"C Cacciari"
"166",166,"P Corradini"
"167",167,"S Packard"
"168",168,"R Padovani"
"169",169,"L Silverman"
"170",170,"E Hoenkamp"
"171",171,"E Aarle"
"172",172,"B Garsoffky"
"173",173,"M Huff"
"174",174,"S Schwan"
"175",175,"J Coley"
"176",176,"C Seaton"
"177",177,"A Vitkin"
"178",178,"J Yopchick"
"179",179,"F Gagliardi"
"180",180,"L Connell"
"181",181,"L Mazlack"
"182",182,"J Taylor"
"183",183,"R Bromme"
"184",184,"R Jucks"
"185",185,"A Runde"
"186",186,"S Sprenger"
"187",187,"H Rijn"
"188",188,"G Brown"
"189",189,"J Qian"
"190",190,"F Garzon"
"191",191,"A Bangerter"
"192",192,"M Louwerse"
"193",193,"F Costello"
"194",194,"B Devereux"
"195",195,"W Neys"
"196",196,"K Dieussaert"
"197",197,"K Lockwood"
"198",198,"A Ganjoo"
"199",199,"P Langley"
"200",200,"L Magnani"
"201",201,"C Schunn"
"202",202,"P Thagard"
"203",203,"M Keane"
"204",204,"B Hutchinson"
"205",205,"D Kirsh"
"206",206,"T Kriete"
"207",207,"D Noelle"
"208",208,"T Enkvist"
"209",209,"P Juslin"
"210",210,"B Newell"
"211",211,"H Olsson"
"212",212,"B Bergen"
"213",213,"M Tseng"
"214",214,"R Baiocco"
"215",215,"A Couyoumdjian"
"216",216,"C Miglio"
"217",217,"D Billman"
"218",218,"K Cummings"
"219",219,"D Shapiro"
"220",220,"T Kusumi"
"221",221,"K Nakamoto"
"222",222,"S D'Mello"
"223",223,"S Franklin"
"224",224,"U Ramamurthy"
"225",225,"N Nguyen"
"226",226,"B Claus"
"227",227,"S Kelter"
"228",228,"T Cherigovskaya"
"229",229,"D Mareschal"
"230",230,"N Ruh"
"231",231,"C Große"
"232",232,"A Renkl"
"233",233,"A Bacon"
"234",234,"A Cangelosi"
"235",235,"K Coventry"
"236",236,"R Rajapakse"
"237",237,"H Murakami"
"238",238,"F Dogan"
"239",239,"N Nersessian"
"240",240,"N Kohn"
"241",241,"T Yamauchi"
"242",242,"A Haque"
"243",243,"D Lynott"
"244",244,"M Finlayson"
"245",245,"P Winston"
"246",246,"E Livesey"
"247",247,"I McLaren"
"248",248,"L Pearson"
"249",249,"A Janyan"
"250",250,"C Luhman"
"251",251,"M Dry"
"252",252,"A Caramazza"
"253",253,"B Fierro"
"254",254,"C Finocchiaro"
"255",255,"V Boucher"
"256",256,"A Gilbert"
"257",257,"G Boella"
"258",258,"L Torre"
"259",259,"D Melcher"
"260",260,"M Christiansen"
"261",261,"L Onnis"
"262",262,"D Danks"
"263",263,"S Schwartz"
"264",264,"B Ans"
"265",265,"S Musca"
"266",266,"S Rousset"
"267",267,"A Assche"
"268",268,"D Vansteenwegen"
"269",269,"J Rambusch"
"270",270,"T Ziemke"
"271",271,"L Ball"
"272",272,"E Stupple"
"273",273,"S Rogers"
"274",274,"L Lo"
"275",275,"S Lozano"
"276",276,"B Tversky"
"277",277,"H Bowman"
"278",278,"B Wyble"
"279",279,"A Pietarinen"
"280",280,"J Adelman"
"281",281,"M Kapur"
"282",282,"C Kinzer"
"283",283,"J Voiklis"
"284",284,"W Schaeken"
"285",285,"W Belle"
"286",286,"S Verbugge"
"287",287,"F Xu"
"288",288,"J Ball"
"289",289,"P Slezak"
"290",290,"F Reali"
"291",291,"H Murai"
"292",292,"A Toksumi"
"293",293,"S Beller"
"294",294,"A Bender"
"295",295,"R Bao"
"296",296,"T Johnson"
"297",297,"H Wang"
"298",298,"F Meunier"
"299",299,"A Seigneuric"
"300",300,"E Spinelli"
"301",301,"M Hoen"
"302",302,"C Jacquier"
"303",303,"A Rouibah"
"304",304,"R Hammer"
"305",305,"T Hertz"
"306",306,"S Hochstein"
"307",307,"D Weinshall"
"308",308,"M Bachman"
"309",309,"E Munnich"
"310",310,"M Ranney"
"311",311,"T Famgmeier"
"312",312,"M Knauff"
"313",313,"C Ruff"
"314",314,"S Bourgeois-Gironde"
"315",315,"I Naveh"
"316",316,"R Sun"
"317",317,"K Matsuda"
"318",318,"P Gerjets"
"319",319,"K Scheiter"
"320",320,"D Harter"
"321",321,"S Lu"
"322",322,"C Forkstam"
"323",323,"P Grenholm"
"324",324,"K Petersson"
"325",325,"M Rhemtulla"
"326",326,"C Heintz"
"327",327,"J Anglim"
"328",328,"J Langan-Fox"
"329",329,"N Mahdavi"
"330",330,"J Hsiao"
"331",331,"R Shillcock"
"332",332,"I Stoianov"
"333",333,"C Umilta"
"334",334,"M Zorzi"
"335",335,"P Monaghan"
"336",336,"M Clair"
"337",337,"T Vickery"
"338",338,"B Nebel"
"339",339,"M Ragni"
"340",340,"N Ritt"
"341",341,"J Bonnefon"
"342",342,"G Villejoubert"
"343",343,"B Best"
"344",344,"B Hayes"
"345",345,"C Mitchell"
"346",346,"R Bod"
"347",347,"T Hilbert"
"348",348,"D Basso"
"349",349,"P Bisiacchi"
"350",350,"S Cutini"
"351",351,"A Ferdinando"
"352",352,"A Graesser"
"353",353,"M Ventura"
"354",354,"J Sainz"
"355",355,"W Schroyens"
"356",356,"A Smith"
"357",357,"A Sohrabi"
"358",358,"R West"
"359",359,"D Gentner"
"360",360,"R Klimbanoff"
"361",361,"C Ramey"
"362",362,"M Adenzato"
"363",363,"C Becchio"
"364",364,"C Bertone"
"365",365,"R Tuomela"
"366",366,"J Opfer"
"367",367,"R Siegler"
"368",368,"C Hanson"
"369",369,"S Hanson"
"370",370,"T Matsuka"
"371",371,"M Lee"
"372",372,"B Pincombe"
"373",373,"M Welsh"
"374",374,"M Buechner"
"375",375,"S McGregor"
"376",376,"K Katsikopoulos"
"377",377,"R Mata"
"378",378,"K Opwis"
"379",379,"T Reimer"
"380",380,"T Farmer"
"381",381,"K Kemtes"
