"","id","label"
"1",1,"J Rodd"
"2",2,"G Gaskell"
"3",3,"W Marslen-Wilson"
"4",4,"A Roelofs"
"5",5,"W Ahn"
"6",6,"M Dennis"
"7",7,"P Albacete"
"8",8,"K VanLehn"
"9",9,"E Altmann"
"10",10,"C Beaman"
"11",11,"L Boroditsky"
"12",12,"L Schmidt"
"13",13,"S Boudelaa"
"14",14,"M Gaskell"
"15",15,"R Branstrom"
"16",16,"B Bridgeman"
"17",17,"A Brook"
"18",18,"M Byme"
"19",19,"D Casasanto"
"20",20,"W Killgore"
"21",21,"G Glosser"
"22",22,"J Maldjian"
"23",23,"J Detre"
"24",24,"M Christiansen"
"25",25,"C Conway"
"26",26,"S Curtin"
"27",27,"E Colunga"
"28",28,"L Smith"
"29",29,"F Costello"
"30",30,"M Dailey"
"31",31,"G Cottrell"
"32",32,"R Adolphs"
"33",33,"M Dowman"
"34",34,"M Durbin"
"35",35,"J Earwood"
"36",36,"R Golden"
"37",37,"A Feeney"
"38",38,"J Evans"
"39",39,"S Venn"
"40",40,"R Ferguson"
"41",41,"I Fine"
"42",42,"R Jacobs"
"43",43,"E Forbell"
"44",44,"E Chown"
"45",45,"J Fodor"
"46",46,"V Teller"
"47",47,"R French"
"48",48,"S Bredart"
"49",49,"J Huart"
"50",50,"C Labiouse"
"51",51,"W Fu"
"52",52,"W Gray"
"53",53,"M Gasser"
"54",54,"P Gerjets"
"55",55,"K Scheiter"
"56",56,"W Tack"
"57",57,"R Goldstone"
"58",58,"F Gosselin"
"59",59,"P Schyns"
"60",60,"A Graesser"
"61",61,"A Karnavat"
"62",62,"V Pomeroy"
"63",63,"K Wiemer-Hastings"
"64",64,"G Gredebäck"
"65",65,"A Winman"
"66",66,"P Juslin"
"67",67,"T Griffith"
"68",68,"N Nersessian"
"69",69,"A Goel"
"70",70,"T Griffiths"
"71",71,"J Tenenbaum"
"72",72,"S Gross"
"73",73,"Y Hagmayer"
"74",74,"M Waldmann"
"75",75,"P Hendriks"
"76",76,"A Heneveld"
"77",77,"A Bundy"
"78",78,"M Ramscar"
"79",79,"J Richardson"
"80",80,"J Hummel"
"81",81,"J Choplin"
"82",82,"A Jansen"
"83",83,"K Marriot"
"84",84,"S Jones"
"85",85,"H Olsson"
"86",86,"P Jordan"
"87",87,"E Kako"
"88",88,"J Trueswell"
"89",89,"J Kim"
"90",90,"M Glass"
"91",91,"R Freedman"
"92",92,"M Evens"
"93",93,"A Kinyon"
"94",94,"B Kokinov"
"95",95,"A Petrov"
"96",96,"R Kovordányi"
"97",97,"G Legendre"
"98",98,"P Hagstrom"
"99",99,"M Todorova"
"100",100,"A Vainikka"
"101",101,"S Levy"
"102",102,"O Melnik"
"103",103,"J Pollack"
"104",104,"P Li"
"105",105,"C Long"
"106",106,"A Almor"
"107",107,"B Love"
"108",108,"M Lyons"
"109",109,"A Plante"
"110",110,"M Kamachi"
"111",111,"S Akamatsu"
"112",112,"R Campbell"
"113",113,"M Coleman"
"114",114,"S MacAndrew"
"115",115,"T Harley"
"116",116,"S Marcovitch"
"117",117,"P Zelazo"
"118",118,"I McLaren"
"119",119,"M Suret"
"120",120,"F Meunier"
"121",121,"J Milostan"
"122",122,"V Ferreira"
"123",123,"D Noelle"
"124",124,"S Ohlsson"
"125",125,"T Moher"
"126",126,"A Johnson"
"127",127,"J Anderson"
"128",128,"M Pomplun"
"129",129,"E Reingold"
"130",130,"J Shen"
"131",131,"D Williams"
"132",132,"D Yarlett"
"133",133,"A Reid"
"134",134,"A Renkl"
"135",135,"R Atkinson"
"136",136,"U Maier"
"137",137,"P Resnik"
"138",138,"M Diab"
"139",139,"J Saffran"
"140",140,"L Samuelson"
"141",141,"H Schauer"
"142",142,"U Hahn"
"143",143,"C Scheepers"
"144",144,"M Corely"
"145",145,"E Heise"
"146",146,"M Schober"
"147",147,"F Conrad"
"148",148,"J Bloom"
"149",149,"L Shastri"
"150",150,"C Wendelken"
"151",151,"T Shultz"
"152",152,"A Bale"
"153",153,"M Lepper"
"154",154,"V Sloutsky"
"155",155,"Y Lo"
"156",156,"A Yarlas"
"157",157,"J Snedeker"
"158",158,"L Gleitman"
"159",159,"M Felberbaum"
"160",160,"N Placa"
"161",161,"M Spivey"
"162",162,"M Tyler"
"163",163,"D Richardson"
"164",164,"E Young"
"165",165,"K Stenning"
"166",166,"M Sommerfeld"
"167",167,"D Subramanian"
"168",168,"W Tabor"
"169",169,"B Galantucci"
"170",170,"S Hutchins"
"171",171,"F Xu"
"172",172,"K Straub"
"173",173,"W Badecker"
"174",174,"R Frank"
"175",175,"I Umata"
"176",176,"A Shimojima"
"177",177,"Y Katagiri"
"178",178,"I Rooij"
"179",179,"R Bongers"
"180",180,"W Haselager"
"181",181,"R Vollmeyer"
"182",182,"B Burns"
"183",183,"F Rheinberg"
"184",184,"H Wang"
"185",185,"J Zhang"
"186",186,"T Johnson"
"187",187,"R West"
"188",188,"G Nagy"
"189",189,"M Wieth"
"190",190,"T Yamauchi"
