"","id","label"
"1",1,"D Bartels"
"2",2,"O Urminsky"
"3",3,"T Gureckis"
"4",4,"J Trueblood"
"5",5,"E Bonawitz"
"6",6,"A Gopnik"
"7",7,"C Kidd"
"8",8,"N Bramley"
"9",9,"E Schulz"
"10",10,"F Xu"
"11",11,"J Tenenbaum"
"12",12,"A Buss"
"13",13,"S Perone"
"14",14,"A Bhat"
"15",15,"J Hartshorne"
"16",16,"J Leeuw"
"17",17,"L Germine"
"18",18,"K Reinecke"
"19",19,"M Jennings"
"20",20,"A Olteteanu"
"21",21,"J Busemeyer"
"22",22,"P Bruza"
"23",23,"P Kvam"
"24",24,"Z Wang"
"25",25,"S Nordli"
"26",26,"T Gorman"
"27",27,"H Singmann"
"28",28,"M Tessler"
"29",29,"N Goodman"
"30",30,"M Butz"
"31",31,"A Knott"
"32",32,"N Cohn"
"33",33,"E Coderre"
"34",34,"E O'Donnell"
"35",35,"A Osterby"
"36",36,"L Loschky"
"37",37,"F Dick"
"38",38,"L Holt"
"39",39,"H Nusbaum"
"40",40,"N Sharma"
"41",41,"B Shinn-Cunningham"
"42",42,"D Gentner"
"43",43,"N Simms"
"44",44,"K Kurtz"
"45",45,"g honke"
"46",46,"S Snoddy"
"47",47,"K Forbus"
"48",48,"L Richland"
"49",49,"B Matlen"
"50",50,"E Lyons"
"51",51,"E Klostermann"
"52",52,"R Goldstone"
"53",53,"P Thagard"
"54",54,"T Ullman"
"55",55,"P Shah"
"56",56,"A Ibrahiam"
"57",57,"M DeCaro"
"58",58,"D Bellinger"
"59",59,"P Ralston"
"60",60,"S Jaeggi"
"61",61,"A Majid"
"62",62,"E Gibson"
"63",63,"T Luhrmann"
"64",64,"J McDermott"
"65",65,"A Arshamian"
"66",66,"C McColeman"
"67",67,"A Michal"
"68",68,"K Schloss"
"69",69,"J Kaminski"
"70",70,"J Hullman"
"71",71,"R Perez"
"72",72,"W Gray"
"73",73,"M Posner"
"74",74,"S Vinogradov"
"75",75,"M Chi"
"76",76,"K Smith"
"77",77,"E Anderson"
"78",78,"S Hespos"
"79",79,"L Rips"
"80",80,"C Firestone"
"81",81,"J Hamrick"
"82",82,"D Danks"
"83",83,"E Foster-Hanson"
"84",84,"M Rhodes"
"85",85,"G Carlson"
"86",86,"Y Xu"
"87",87,"B Malt"
"88",88,"M Srinivasan"
"89",89,"T Brauner"
"90",90,"I Polyanskaya"
"91",91,"P Blackburn"
"92",92,"T Pleskac"
"93",93,"P Carvalho"
"94",94,"W Croft"
"95",95,"V Kapatsinski"
"96",96,"H Kirkorian"
"97",97,"G Lupyan"
"98",98,"K Paap"
"99",99,"E Sober"
"100",100,"H Vlach"
"101",101,"J Zacks"
"102",102,"H Bailey"
"103",103,"C Kurby"
"104",104,"N Zaslavsky"
"105",105,"C Kemp"
"106",106,"T Regier"
"107",107,"N Tishby"
"108",108,"R Aboody"
"109",109,"J Velez-Ginorio"
"110",110,"L Santos"
"111",111,"J Jara-Ettinger"
"112",112,"H Huey"
"113",113,"N Aguiar"
"114",114,"K Zish"
"115",115,"M McCurry"
"116",116,"G Trafton"
"117",117,"R Ahl"
"118",118,"E DeAngelis"
"119",119,"A Stephenson"
"120",120,"S Joo"
"121",121,"F Keil"
"122",122,"C Ankener"
"123",123,"H Drenhaus"
"124",124,"M Crocker"
"125",125,"M Staudte"
"126",126,"T Arai"
"127",127,"M Asaba"
"128",128,"H Gweon"
"129",129,"E Hembacher"
"130",130,"H Qiu"
"131",131,"B Anderson"
"132",132,"M Frank"
"133",133,"J Avery"
"134",134,"M Jones"
"135",135,"A Baltaretu"
"136",136,"C Chambers"
"137",137,"A Bear"
"138",138,"S Bensinger"
"139",139,"J Knobe"
"140",140,"M Behrooz"
"141",141,"A Mobramaein"
"142",142,"A Jhala"
"143",143,"J Whitehead"
"144",144,"J Spencer"
"145",145,"L Samuelson"
"146",146,"D Bosch"
"147",147,"Y Trope"
"148",148,"G Murphy"
"149",149,"I Bouhlel"
"150",150,"C Wu"
"151",151,"N Hanaki"
"152",152,"D Bourgin"
"153",153,"J Abbott"
"154",154,"T Griffiths"
"155",155,"E Brower"
"156",156,"D Landy"
"157",157,"A Buerkin-Pontrelli"
"158",158,"J Coffey"
"159",159,"D Swingley"
"160",160,"F Callaway"
"161",161,"F Lieder"
"162",162,"P Das"
"163",163,"S Gul"
"164",164,"P Krueger"
