"","from","to"
"926","A Magnan","N Maïonchi-Pino"
"927","A Magnan","J Ecalle"
"928","Y Chan","Y Liao"
"929","H Chen","Y Liao"
"931","B Malle","X Zhao"
"932","T Noguchi","Q Sun"
"933","T Hills","Q Sun"
"934","T Hills","T Noguchi"
"935","M Gibbert","Q Sun"
"936","M Gibbert","T Noguchi"
"937","M Gibbert","T Hills"
"938","S Nagataki","T Konno"
"939","M Shibata","T Konno"
"940","M Shibata","S Nagataki"
"941","T Hashimoto","T Konno"
"942","T Hashimoto","S Nagataki"
"943","T Hashimoto","M Shibata"
"944","H Ohira","T Konno"
"945","H Ohira","S Nagataki"
"946","H Ohira","M Shibata"
"947","H Ohira","T Hashimoto"
"948","V Glebkin","V Glebkin"
"949","T Ito","M Asada"
"950","D Gentner","C Hoyos"
"951","T Bach","C Hoyos"
"952","T Bach","D Gentner"
"953","A Meltzoff","C Hoyos"
"954","A Meltzoff","D Gentner"
"955","A Meltzoff","T Bach"
"956","S Christie","C Hoyos"
"957","S Christie","D Gentner"
"958","S Christie","T Bach"
"959","S Christie","A Meltzoff"
"960","Z Murphy","C Hoyos"
"961","Z Murphy","D Gentner"
"962","Z Murphy","T Bach"
"963","Z Murphy","A Meltzoff"
"964","Z Murphy","S Christie"
"965","A Obee","C Hoyos"
"966","A Obee","D Gentner"
"967","A Obee","T Bach"
"968","A Obee","A Meltzoff"
"969","A Obee","S Christie"
"970","A Obee","Z Murphy"
"971","V Juan","C Hoyos"
"972","V Juan","D Gentner"
"973","V Juan","T Bach"
"974","V Juan","A Meltzoff"
"975","V Juan","S Christie"
"976","V Juan","Z Murphy"
"977","V Juan","A Obee"
"978","K O'Driscoll","C Hoyos"
"979","K O'Driscoll","D Gentner"
"980","K O'Driscoll","T Bach"
"981","K O'Driscoll","A Meltzoff"
"982","K O'Driscoll","S Christie"
"983","K O'Driscoll","Z Murphy"
"984","K O'Driscoll","A Obee"
"985","K O'Driscoll","V Juan"
"986","P Ganea","C Hoyos"
"987","P Ganea","D Gentner"
"988","P Ganea","T Bach"
"989","P Ganea","A Meltzoff"
"990","P Ganea","S Christie"
"991","P Ganea","Z Murphy"
"992","P Ganea","A Obee"
"993","P Ganea","V Juan"
"994","P Ganea","K O'Driscoll"
"995","W Horton","C Hoyos"
"996","W Horton","D Gentner"
"997","W Horton","T Bach"
"998","W Horton","A Meltzoff"
"999","W Horton","S Christie"
"1000","W Horton","Z Murphy"
"1001","W Horton","A Obee"
"1002","W Horton","V Juan"
"1003","W Horton","K O'Driscoll"
"1004","W Horton","P Ganea"
"1005","M Keane","M Foster"
"1006","J Loewenstein","M Foster"
"1007","J Loewenstein","M Keane"
"1008","P Maguire","M Foster"
"1009","P Maguire","M Keane"
"1010","P Maguire","J Loewenstein"
"1011","R Maguire","M Foster"
"1012","R Maguire","M Keane"
"1013","R Maguire","J Loewenstein"
"1014","R Maguire","P Maguire"
"1015","R May","M Foster"
"1016","R May","M Keane"
"1017","R May","J Loewenstein"
"1018","R May","P Maguire"
"1019","R May","R Maguire"
"1020","M Smith-Rodden","M Foster"
"1021","M Smith-Rodden","M Keane"
"1022","M Smith-Rodden","J Loewenstein"
"1023","M Smith-Rodden","P Maguire"
"1024","M Smith-Rodden","R Maguire"
"1025","M Smith-Rodden","R May"
"1026","I Ash","M Foster"
"1027","I Ash","M Keane"
"1028","I Ash","J Loewenstein"
"1029","I Ash","P Maguire"
"1030","I Ash","R Maguire"
"1031","I Ash","R May"
"1032","I Ash","M Smith-Rodden"
"1033","E Munnich","M Foster"
"1034","E Munnich","M Keane"
"1035","E Munnich","J Loewenstein"
"1036","E Munnich","P Maguire"
"1037","E Munnich","R Maguire"
"1038","E Munnich","R May"
"1039","E Munnich","M Smith-Rodden"
"1040","E Munnich","I Ash"
"1041","M Ranney","M Foster"
"1042","M Ranney","M Keane"
"1043","M Ranney","J Loewenstein"
"1044","M Ranney","P Maguire"
"1045","M Ranney","R Maguire"
"1046","M Ranney","R May"
"1047","M Ranney","M Smith-Rodden"
"1048","M Ranney","I Ash"
"1049","M Ranney","E Munnich"
"1050","S Beller","A Bender"
"1051","K Overmann","A Bender"
"1052","K Overmann","S Beller"
"1053","C Everett","A Bender"
"1054","C Everett","S Beller"
"1055","C Everett","K Overmann"
"1056","D Gagne","A Bender"
"1057","D Gagne","S Beller"
"1058","D Gagne","K Overmann"
"1059","D Gagne","C Everett"
"1060","M Coppola","A Bender"
"1061","M Coppola","S Beller"
"1062","M Coppola","K Overmann"
"1063","M Coppola","C Everett"
"1064","M Coppola","D Gagne"
"1065","S Chrisomalis","A Bender"
"1066","S Chrisomalis","S Beller"
"1067","S Chrisomalis","K Overmann"
"1068","S Chrisomalis","C Everett"
"1069","S Chrisomalis","D Gagne"
"1070","S Chrisomalis","M Coppola"
"1071","L Gabora","W Bridewell"
"1072","D Kirsh","W Bridewell"
"1073","D Kirsh","L Gabora"
"1074","P Thagard","W Bridewell"
"1075","P Thagard","L Gabora"
"1076","P Thagard","D Kirsh"
"1077","G Alvarez","D Barner"
"1078","M Srinivasan","D Barner"
"1079","M Srinivasan","G Alvarez"
"1080","N Brooks","D Barner"
"1081","N Brooks","G Alvarez"
"1082","N Brooks","M Srinivasan"
"1083","S Goldin-Meadow","D Barner"
"1084","S Goldin-Meadow","G Alvarez"
"1085","S Goldin-Meadow","M Srinivasan"
"1086","S Goldin-Meadow","N Brooks"
"1087","J Sullivan","D Barner"
"1088","J Sullivan","G Alvarez"
"1089","J Sullivan","M Srinivasan"
"1090","J Sullivan","N Brooks"
"1091","J Sullivan","S Goldin-Meadow"
"1092","K Wagner","D Barner"
"1093","K Wagner","G Alvarez"
"1094","K Wagner","M Srinivasan"
"1095","K Wagner","N Brooks"
"1096","K Wagner","S Goldin-Meadow"
"1097","K Wagner","J Sullivan"
"1098","M Frank","D Barner"
"1099","M Frank","G Alvarez"
"1100","M Frank","M Srinivasan"
"1101","M Frank","N Brooks"
"1102","M Frank","S Goldin-Meadow"
"1103","M Frank","J Sullivan"
"1104","M Frank","K Wagner"
"1105","J Coyne","M Heene"
"1106","G Francis","M Heene"
"1107","G Francis","J Coyne"
"1108","P Maguire","M Heene"
"1109","P Maguire","J Coyne"
"1110","P Maguire","G Francis"
"1111","R Maguire","M Heene"
"1112","R Maguire","J Coyne"
"1113","R Maguire","G Francis"
"1115","R Perez","W Gray"
"1116","J Lindtsedt","W Gray"
"1117","J Lindtsedt","R Perez"
"1118","A Skinner","W Gray"
"1119","A Skinner","R Perez"
"1120","A Skinner","J Lindtsedt"
"1121","R Johnson","W Gray"
"1122","R Johnson","R Perez"
"1123","R Johnson","J Lindtsedt"
"1124","R Johnson","A Skinner"
"1125","R Mayer","W Gray"
"1126","R Mayer","R Perez"
"1127","R Mayer","J Lindtsedt"
"1128","R Mayer","A Skinner"
"1129","R Mayer","R Johnson"
"1130","D Adams","W Gray"
"1131","D Adams","R Perez"
"1132","D Adams","J Lindtsedt"
"1133","D Adams","A Skinner"
"1134","D Adams","R Johnson"
"1135","D Adams","R Mayer"
"1136","R Atkinson","W Gray"
"1137","R Atkinson","R Perez"
"1138","R Atkinson","J Lindtsedt"
"1139","R Atkinson","A Skinner"
"1140","R Atkinson","R Johnson"
"1141","R Atkinson","R Mayer"
"1142","R Atkinson","D Adams"
"1143","N Goodman","J Degen"
"1144","R Katzir","J Degen"
"1145","R Katzir","N Goodman"
"1146","D Barner","J Degen"
"1147","D Barner","N Goodman"
"1148","D Barner","R Katzir"
"1149","A Gatt","J Degen"
"1150","A Gatt","N Goodman"
"1151","A Gatt","R Katzir"
"1152","A Gatt","D Barner"
"1153","J Jarecki","B Love"
"1154","J Busemeyer","B Love"
"1155","J Busemeyer","J Jarecki"
"1156","N Taatgen","B Love"
"1157","N Taatgen","J Jarecki"
"1158","N Taatgen","J Busemeyer"
"1159","T Griffiths","B Love"
"1160","T Griffiths","J Jarecki"
"1161","T Griffiths","J Busemeyer"
"1162","T Griffiths","N Taatgen"
"1163","J Mirjam","B Love"
"1164","J Mirjam","J Jarecki"
"1165","J Mirjam","J Busemeyer"
"1166","J Mirjam","N Taatgen"
"1167","J Mirjam","T Griffiths"
"1168","E Walker","K Tillman"
"1169","T Marghetis","K Tillman"
"1170","T Marghetis","E Walker"
"1171","A Bender","K Tillman"
"1172","A Bender","E Walker"
"1173","A Bender","T Marghetis"
"1174","S Beller","K Tillman"
"1175","S Beller","E Walker"
"1176","S Beller","T Marghetis"
"1178","M Srinivasan","K Tillman"
"1179","M Srinivasan","E Walker"
"1180","M Srinivasan","T Marghetis"
"1181","M Srinivasan","A Bender"
"1182","M Srinivasan","S Beller"
"1183","D Barner","K Tillman"
"1184","D Barner","E Walker"
"1185","D Barner","T Marghetis"
"1186","D Barner","A Bender"
"1187","D Barner","S Beller"
"1189","J Santiago","K Tillman"
"1190","J Santiago","E Walker"
"1191","J Santiago","T Marghetis"
"1192","J Santiago","A Bender"
"1193","J Santiago","S Beller"
"1194","J Santiago","M Srinivasan"
"1195","J Santiago","D Barner"
"1196","B Bergen","K Tillman"
"1197","B Bergen","E Walker"
"1198","B Bergen","T Marghetis"
"1199","B Bergen","A Bender"
"1200","B Bergen","S Beller"
"1201","B Bergen","M Srinivasan"
"1202","B Bergen","D Barner"
"1203","B Bergen","J Santiago"
"1204","R Nunez","K Tillman"
"1205","R Nunez","E Walker"
"1206","R Nunez","T Marghetis"
"1207","R Nunez","A Bender"
"1208","R Nunez","S Beller"
"1209","R Nunez","M Srinivasan"
"1210","R Nunez","D Barner"
"1211","R Nunez","J Santiago"
"1212","R Nunez","B Bergen"
"1213","D Casasanto","K Tillman"
"1214","D Casasanto","E Walker"
"1215","D Casasanto","T Marghetis"
"1216","D Casasanto","A Bender"
"1217","D Casasanto","S Beller"
"1218","D Casasanto","M Srinivasan"
"1219","D Casasanto","D Barner"
"1220","D Casasanto","J Santiago"
"1221","D Casasanto","B Bergen"
"1222","D Casasanto","R Nunez"
"1223","L Boroditsky","K Tillman"
"1224","L Boroditsky","E Walker"
"1225","L Boroditsky","T Marghetis"
"1226","L Boroditsky","A Bender"
"1227","L Boroditsky","S Beller"
"1228","L Boroditsky","M Srinivasan"
"1229","L Boroditsky","D Barner"
"1230","L Boroditsky","J Santiago"
"1231","L Boroditsky","B Bergen"
"1232","L Boroditsky","R Nunez"
"1233","L Boroditsky","D Casasanto"
"1234","V Veksler","K Gluck"
"1235","N Buchler","K Gluck"
"1236","N Buchler","V Veksler"
"1237","T Kelley","K Gluck"
"1238","T Kelley","V Veksler"
"1239","T Kelley","N Buchler"
"1240","P Bello","K Gluck"
"1241","P Bello","V Veksler"
"1242","P Bello","N Buchler"
"1243","P Bello","T Kelley"
"1244","J Donlon","K Gluck"
"1245","J Donlon","V Veksler"
"1246","J Donlon","N Buchler"
"1247","J Donlon","T Kelley"
"1248","J Donlon","P Bello"
"1249","A Vera","K Gluck"
"1250","A Vera","V Veksler"
"1251","A Vera","N Buchler"
"1252","A Vera","T Kelley"
"1253","A Vera","P Bello"
"1254","A Vera","J Donlon"
"1255","B Lee","K Gluck"
"1256","B Lee","V Veksler"
"1257","B Lee","N Buchler"
"1258","B Lee","T Kelley"
"1259","B Lee","P Bello"
"1260","B Lee","J Donlon"
"1261","B Lee","A Vera"
"1262","D Wagner","N Cohn"
"1263","T Foulsham","N Cohn"
"1264","T Foulsham","D Wagner"
"1265","J Drury","N Cohn"
"1266","J Drury","D Wagner"
"1267","J Drury","T Foulsham"
"1268","J Zaki","D Ong"
"1269","N Goodman","D Ong"
"1270","N Goodman","J Zaki"
"1272","V Sloutsky","K Darby"
"1273","S Gershman","P Tsividis"
"1274","J Tenenbaum","P Tsividis"
"1275","J Tenenbaum","S Gershman"
"1276","L Schulz","P Tsividis"
"1277","L Schulz","S Gershman"
"1278","L Schulz","J Tenenbaum"
"1279","B Zhang","C Lee"
"1280","M Schneider","D Nussbaumer"
"1281","E Stern","D Nussbaumer"
"1282","E Stern","M Schneider"
"1283","C Acarturk","D Zeyrek"
"1284","T Griffiths","J Hamrick"
"1285","A Varga","A Varga"
"1286","J Paik","Y Zhang"
"1287","P Pirolli","Y Zhang"
"1288","P Pirolli","J Paik"
"1289","L Bergen","J Kao"
"1290","N Goodman","J Kao"
"1291","N Goodman","L Bergen"
"1292","K Morgan-Short","K Brill-Schuetz"
"1293","L Mol","Y Gu"
"1294","M Hoetjes","Y Gu"
"1295","M Hoetjes","L Mol"
"1296","M Swerts","Y Gu"
"1297","M Swerts","L Mol"
"1298","M Swerts","M Hoetjes"
"1299","E Kaiser","I Ouyang"
"1300","J Jergens","K Wagner"
"1302","D Barner","J Jergens"
"1303","Z Azar","D Peeters"
"1304","A Ozyurek","D Peeters"
"1305","A Ozyurek","Z Azar"
"1306","M MacDonald","J Montag"
"1307","M Speekenbrink","I Visser"
"1308","A Dewald","M Walker"
"1309","S Sinnett","M Walker"
"1310","S Sinnett","A Dewald"
"1311","A Raftopoulos","A Raftopoulos"
"1312","G Gunzelmann","M Walsh"
"1313","H Dongen","M Walsh"
"1314","H Dongen","G Gunzelmann"
"1315","D Casasanto","B Pitt"
"1316","A Nizamani","C Strannegard"
"1317","F Engstrom","C Strannegard"
"1318","F Engstrom","A Nizamani"
"1319","O Haggstrom","C Strannegard"
"1320","O Haggstrom","A Nizamani"
"1321","O Haggstrom","F Engstrom"
"1322","H Schultheis","A Lovett"
"1323","F Berends","G Kachergis"
"1324","R Kleijn","G Kachergis"
"1325","R Kleijn","F Berends"
"1326","B Hommel","G Kachergis"
"1327","B Hommel","F Berends"
"1328","B Hommel","R Kleijn"
"1329","S Ritter","P Wolff"
"1330","K Holmes","P Wolff"
"1331","K Holmes","S Ritter"
"1332","D Danks","S Wellen"
"1333","L Casasanto","D Yap"
"1334","D Casasanto","D Yap"
"1335","D Casasanto","L Casasanto"
"1336","O Korolkova","O Korolkova"
"1337","B Rottman","K Soo"
"1338","S Maher","N Cohn"
"1339","M McComsey","T Marghetis"
"1340","K Cooperrider","T Marghetis"
"1341","K Cooperrider","M McComsey"
"1342","W Bechtel","W Bechtel"
"1343","O Urminsky","O Urminsky"
"1344","L Castro","H Yim"
"1345","E Wasserman","H Yim"
"1346","E Wasserman","L Castro"
"1347","V Sloutsky","H Yim"
"1348","V Sloutsky","L Castro"
"1349","V Sloutsky","E Wasserman"
"1350","M Franke","M Franke"
"1351","A Renkl","I Skuballa"
"1352","J Glavan","E Fox"
"1353","J Houpt","E Fox"
"1355","B Malt","H Zhu"
"1356","E Krause","M Scheutz"
"1357","S Sadeghi","M Scheutz"
"1358","S Sadeghi","E Krause"
"1359","J Roche","A Paxton"
"1360","A Ibarra","A Paxton"
"1361","A Ibarra","J Roche"
"1362","M Tanenhaus","A Paxton"
"1363","M Tanenhaus","J Roche"
"1364","M Tanenhaus","A Ibarra"
"1365","M Lehet","A Kranjec"
"1366","A Chatterjee","A Kranjec"
"1367","A Chatterjee","M Lehet"
"1368","R Dale","M Tabatabaeian"
"1369","N Duran","M Tabatabaeian"
"1370","N Duran","R Dale"
"1371","R Catrambone","L Margulieux"
"1372","Y Sun","C Liang"
"1373","H Wang","C Liang"
"1374","H Wang","Y Sun"
"1375","O Rasanen","S Kakouros"
"1376","N Engelman","H Neth"
"1377","R Mayrhofer","H Neth"
"1378","R Mayrhofer","N Engelman"
"1379","J Andrews","J Leeuw"
"1380","K Livingston","J Leeuw"
"1382","B Morris","P Cravalho"
"1383","C Was","P Cravalho"
"1384","C Was","B Morris"
"1385","A Masnick","P Cravalho"
"1386","A Masnick","B Morris"
"1387","A Masnick","C Was"
"1388","G Storms","J Zee"
"1389","S Verheyen","J Zee"
"1390","S Verheyen","G Storms"
"1391","A Fazly","B Beekhuizen"
"1392","S Stevenson","B Beekhuizen"
"1393","S Stevenson","A Fazly"
"1394","A Eidels","A Heathcote"
"1395","J Houpt","A Heathcote"
"1396","J Houpt","A Eidels"
"1397","J Coleman","A Heathcote"
"1398","J Coleman","A Eidels"
"1399","J Coleman","J Houpt"
"1400","J Watson","A Heathcote"
"1401","J Watson","A Eidels"
"1402","J Watson","J Houpt"
"1403","J Watson","J Coleman"
"1404","D Strayer","A Heathcote"
"1405","D Strayer","A Eidels"
"1406","D Strayer","J Houpt"
"1407","D Strayer","J Coleman"
"1408","D Strayer","J Watson"
"1409","J Austerweil","J Austerweil"
"1410","L Rips","S Johnson"
"1411","K Koedinger","E Wiese"
"1412","P Rosenbloom","P Rosenbloom"
"1413","M Postma","M VIsser"
"1414","E Krahmer","M VIsser"
"1415","E Krahmer","M Postma"
"1416","M Swerts","M VIsser"
"1417","M Swerts","M Postma"
"1418","M Swerts","E Krahmer"
"1419","F Milton","A Inkster"
"1420","A Wills","A Inkster"
"1421","A Wills","F Milton"
"1422","D Hick","J Marsh"
"1423","F Xu","Z Sim"
"1424","H Yoshida","S Bilson"
"1425","T Hills","S Bilson"
"1426","T Hills","H Yoshida"
"1427","J Corter","J Gao"
"1428","G Trafton","S Khemlani"
"1430","R Sun","J Licato"
"1431","S Bringsjord","J Licato"
"1432","S Bringsjord","R Sun"
"1433","K Jasmin","D Casasanto"
"1434","G Brookshire","D Casasanto"
"1435","G Brookshire","K Jasmin"
"1436","T Gijssels","D Casasanto"
"1437","T Gijssels","K Jasmin"
"1438","T Gijssels","G Brookshire"
"1439","A Alishahi","Y Matusevych"
"1440","A Backus","Y Matusevych"
"1441","A Backus","A Alishahi"
"1442","L Huang","L Huang"
"1443","T Regier","Y Xu"
"1444","P Shafto","H Gweon"
"1445","L Schulz","H Gweon"
"1446","L Schulz","P Shafto"
"1447","A Fazly","A Nematzadeh"
"1448","S Stevenson","A Nematzadeh"
"1450","V Sa","E Noh"
"1451","C Schunn","J Chan"
"1452","S Dow","J Chan"
"1453","S Dow","C Schunn"
"1454","S Visterin","K Pipijn"
"1455","L Janssens","K Pipijn"
"1456","L Janssens","S Visterin"
"1457","W Schaeken","K Pipijn"
"1458","W Schaeken","S Visterin"
"1459","W Schaeken","L Janssens"
"1460","F Reali","M Lleras"
"1461","C Alviar","M Lleras"
"1462","C Alviar","F Reali"
"1463","M Bermudez","M Lleras"
"1464","M Bermudez","F Reali"
"1465","M Bermudez","C Alviar"
"1466","R Grabner","D Nussbaumer"
"1468","E Stern","R Grabner"
"1469","J Phillips","J Kominsky"
"1470","T Gerstenberg","J Kominsky"
"1471","T Gerstenberg","J Phillips"
"1472","D Lagnado","J Kominsky"
"1473","D Lagnado","J Phillips"
"1474","D Lagnado","T Gerstenberg"
"1475","J Knobe","J Kominsky"
"1476","J Knobe","J Phillips"
"1477","J Knobe","T Gerstenberg"
"1478","J Knobe","D Lagnado"
"1479","M Louwerse","G Recchia"
"1480","C McKenzie","S Hansen"
"1481","J McClelland","S Hansen"
"1482","J McClelland","C McKenzie"
"1483","T Ueno","Y Ito"
"1484","S Kitagami","Y Ito"
"1485","S Kitagami","T Ueno"
"1486","J Kawaguchi","Y Ito"
"1487","J Kawaguchi","T Ueno"
"1488","J Kawaguchi","S Kitagami"
"1489","V Marian","J Bartolotti"
"1490","K Holstein","C Lucas"
"1491","C Kemp","C Lucas"
"1492","C Kemp","K Holstein"
"1493","Y Wang","J Wu"
"1494","Z Li","J Wu"
"1495","Z Li","Y Wang"
"1496","Z Tu","J Wu"
"1497","Z Tu","Y Wang"
"1498","Z Tu","Z Li"
"1499","K Miwa","J Ichikawa"
"1500","H Terai","J Ichikawa"
"1501","H Terai","K Miwa"
"1502","J Logan","A Mackenzie"
"1503","L Schulz","K Scott"
"1504","G Cottrell","B Cipollini"
"1505","C Eliasmith","D Rasmussen"
"1506","M Goudbeek","I Masson"
"1507","E Krahmer","I Masson"
"1508","E Krahmer","M Goudbeek"
"1509","G Rajeev-Kumar","S Johnson"
"1510","F Keil","S Johnson"
"1511","F Keil","G Rajeev-Kumar"
"1512","S Shapiro","D Schlegel"
"1513","E Markman","E Chestnut"
"1514","T Gerstenberg","N Bramley"
"1515","D Lagnado","N Bramley"
"1517","B Sumer","G Ortega"
"1518","A Ozyurek","G Ortega"
"1519","A Ozyurek","B Sumer"
"1520","B Tatler","R MacDonald"
"1521","T Lombrozo","A Ruggeri"
"1522","K Donelson","J Bohnemeyer"
"1523","R Tucker","J Bohnemeyer"
"1524","R Tucker","K Donelson"
"1525","E Benedicto","J Bohnemeyer"
"1526","E Benedicto","K Donelson"
"1527","E Benedicto","R Tucker"
"1528","A Garza","J Bohnemeyer"
"1529","A Garza","K Donelson"
"1530","A Garza","R Tucker"
"1531","A Garza","E Benedicto"
"1532","A Eggleston","J Bohnemeyer"
"1533","A Eggleston","K Donelson"
"1534","A Eggleston","R Tucker"
"1535","A Eggleston","E Benedicto"
"1536","A Eggleston","A Garza"
"1537","N Green","J Bohnemeyer"
"1538","N Green","K Donelson"
"1539","N Green","R Tucker"
"1540","N Green","E Benedicto"
"1541","N Green","A Garza"
"1542","N Green","A Eggleston"
"1543","M Gomez","J Bohnemeyer"
"1544","M Gomez","K Donelson"
"1545","M Gomez","R Tucker"
"1546","M Gomez","E Benedicto"
"1547","M Gomez","A Garza"
"1548","M Gomez","A Eggleston"
"1549","M Gomez","N Green"
"1550","S Castro","J Bohnemeyer"
"1551","S Castro","K Donelson"
"1552","S Castro","R Tucker"
"1553","S Castro","E Benedicto"
"1554","S Castro","A Garza"
"1555","S Castro","A Eggleston"
"1556","S Castro","N Green"
"1557","S Castro","M Gomez"
"1558","C O'Meara","J Bohnemeyer"
"1559","C O'Meara","K Donelson"
"1560","C O'Meara","R Tucker"
"1561","C O'Meara","E Benedicto"
"1562","C O'Meara","A Garza"
"1563","C O'Meara","A Eggleston"
"1564","C O'Meara","N Green"
"1565","C O'Meara","M Gomez"
"1566","C O'Meara","S Castro"
"1567","E Palancar","J Bohnemeyer"
"1568","E Palancar","K Donelson"
"1569","E Palancar","R Tucker"
"1570","E Palancar","E Benedicto"
"1571","E Palancar","A Garza"
"1572","E Palancar","A Eggleston"
"1573","E Palancar","N Green"
"1574","E Palancar","M Gomez"
"1575","E Palancar","S Castro"
"1576","E Palancar","C O'Meara"
"1577","G Baez","J Bohnemeyer"
"1578","G Baez","K Donelson"
"1579","G Baez","R Tucker"
"1580","G Baez","E Benedicto"
"1581","G Baez","A Garza"
"1582","G Baez","A Eggleston"
"1583","G Baez","N Green"
"1584","G Baez","M Gomez"
"1585","G Baez","S Castro"
"1586","G Baez","C O'Meara"
"1587","G Baez","E Palancar"
"1588","G Polian","J Bohnemeyer"
"1589","G Polian","K Donelson"
"1590","G Polian","R Tucker"
"1591","G Polian","E Benedicto"
"1592","G Polian","A Garza"
"1593","G Polian","A Eggleston"
"1594","G Polian","N Green"
"1595","G Polian","M Gomez"
"1596","G Polian","S Castro"
"1597","G Polian","C O'Meara"
"1598","G Polian","E Palancar"
"1599","G Polian","G Baez"
"1600","R Mendez","J Bohnemeyer"
"1601","R Mendez","K Donelson"
"1602","R Mendez","R Tucker"
"1603","R Mendez","E Benedicto"
"1604","R Mendez","A Garza"
"1605","R Mendez","A Eggleston"
"1606","R Mendez","N Green"
"1607","R Mendez","M Gomez"
"1608","R Mendez","S Castro"
"1609","R Mendez","C O'Meara"
"1610","R Mendez","E Palancar"
"1611","R Mendez","G Baez"
"1612","R Mendez","G Polian"
"1613","N Goodman","S Gershman"
"1614","C Goldberger","K Schloss"
"1615","S Palmer","K Schloss"
"1616","S Palmer","C Goldberger"
"1617","C Levitan","K Schloss"
"1618","C Levitan","C Goldberger"
"1619","C Levitan","S Palmer"
"1620","A Stuhlmuller","T Ullman"
"1621","N Goodman","T Ullman"
"1622","N Goodman","A Stuhlmuller"
"1623","J Tenenbaum","T Ullman"
"1624","J Tenenbaum","A Stuhlmuller"
"1625","J Tenenbaum","N Goodman"
"1626","L Magnani","T Berolotti"
"1627","M Strickrodt","T Hinterecker"
"1628","F Roser","T Hinterecker"
"1629","F Roser","M Strickrodt"
"1630","K Hamburger","T Hinterecker"
"1631","K Hamburger","M Strickrodt"
"1632","K Hamburger","F Roser"
"1633","D Chesney","P Matthews"
"1634","N McNeil","P Matthews"
"1635","N McNeil","D Chesney"
"1636","T Nokes-Malach","J Richey"
"1637","A Wallace","J Richey"
"1639","J Franchak","S Bambach"
"1640","D Crandall","S Bambach"
"1641","D Crandall","J Franchak"
"1642","C Yu","S Bambach"
"1643","C Yu","J Franchak"
"1644","C Yu","D Crandall"
"1645","D Mareschal","C Addyman"
"1646","B Tversky","E Bobek"
"1647","E Cartmill","C Young"
"1649","S Levine","E Cartmill"
"1650","S Goldin-Meadow","C Young"
"1651","S Goldin-Meadow","E Cartmill"
"1653","P Shafto","N Searcy"
"1654","J Saint-Aubin","M Poirier"
"1655","A Mair","M Poirier"
"1656","A Mair","J Saint-Aubin"
"1657","G Tehan","M Poirier"
"1658","G Tehan","J Saint-Aubin"
"1659","G Tehan","A Mair"
"1660","A Tolan","M Poirier"
"1661","A Tolan","J Saint-Aubin"
"1662","A Tolan","A Mair"
"1663","A Tolan","G Tehan"
"1664","R Dale","J Szary"
"1665","E Copestake","F Milton"
"1666","D Satherley","F Milton"
"1667","D Satherley","E Copestake"
"1668","T Stevens","F Milton"
"1669","T Stevens","E Copestake"
"1670","T Stevens","D Satherley"
"1672","A Wills","E Copestake"
"1673","A Wills","D Satherley"
"1674","A Wills","T Stevens"
"1676","S Mizuno","H Terai"
"1677","S Mizuno","K Miwa"
"1678","G Lupyan","P Monaghan"
"1679","M Christiansen","P Monaghan"
"1680","M Christiansen","G Lupyan"
"1681","V Reyna","D Broniatowski"
"1682","M Myslin","S Seyfarth"
"1683","T Matlock","T Gann"
"1684","M Toneva","A Nawroj"
"1685","H Admoni","A Nawroj"
"1686","H Admoni","M Toneva"
"1687","B Scassellati","A Nawroj"
"1688","B Scassellati","M Toneva"
"1689","B Scassellati","H Admoni"
"1690","A Rafferty","R Neuman"
"1691","T Griffiths","R Neuman"
"1693","C Cusimano","J Voiklis"
"1694","B Malle","J Voiklis"
"1696","A Harris","S Smith"
"1697","O Urminksy","D Bartels"
"1698","S Frederick","D Bartels"
"1699","S Frederick","O Urminksy"
"1700","E Vul","K Smith"
"1701","L Doumas","A Hamer"
"1702","R Koolen","H Westerbeek"
"1703","A Maes","H Westerbeek"
"1704","A Maes","R Koolen"
"1705","C Lee","B Lake"
"1706","J Glass","B Lake"
"1707","J Glass","C Lee"
"1709","J Tenenbaum","C Lee"
"1710","J Tenenbaum","J Glass"
"1711","J McClelland","K Mickey"
"1712","E Krahmer","J Lai"
"1713","J Sprenger","J Lai"
"1714","J Sprenger","E Krahmer"
"1715","B French","Y Glady"
"1716","J Thibaut","Y Glady"
"1717","J Thibaut","B French"
"1718","K Ikeda","T Ueno"
"1720","Y Ito","K Ikeda"
"1722","S Kitagami","K Ikeda"
"1725","J Kawaguchi","K Ikeda"
"1728","M Frank","D Yurovsky"
"1729","C Datsikas","H Admoni"
"1731","B Scassellati","C Datsikas"
"1733","M Hegarty","T Barrett"
"1734","F Choo","T Stewart"
"1735","C Eliasmith","T Stewart"
"1736","C Eliasmith","F Choo"
"1737","M Spivey","K Livins"
"1738","L Doumas","K Livins"
"1739","L Doumas","M Spivey"
"1740","M Pitt","W Kim"
"1741","Z Lu","W Kim"
"1742","Z Lu","M Pitt"
"1743","M Steyvers","W Kim"
"1744","M Steyvers","M Pitt"
"1745","M Steyvers","Z Lu"
"1746","H Gu","W Kim"
"1747","H Gu","M Pitt"
"1748","H Gu","Z Lu"
"1749","H Gu","M Steyvers"
"1750","J Myung","W Kim"
"1751","J Myung","M Pitt"
"1752","J Myung","Z Lu"
"1753","J Myung","M Steyvers"
"1754","J Myung","H Gu"
"1755","L Gabora","C Chrusch"
"1756","J Vale-Lisboa","J Vale-Lisboa"
"1758","A Camilleri","G Hawkins"
